255 131 65406 16428 1148 1460
244 147 65396 16412 1204 1696
245 141 65405 16432 1220 1436
235 111 65438 16444 1188 1640
241 132 65412 16356 1200 1580
242 148 65419 16436 1260 1676
200 138 65418 16432 1192 1536
188 140 65426 16452 1252 1524
253 126 65418 16460 1232 1292
268 144 65396 16440 1244 1532
226 125 65435 16456 1220 1556
245 160 65460 16432 1228 1640
233 143 65424 16464 1156 1552
232 120 65443 16444 1172 1648
233 139 65437 16420 1136 1668
233 141 65430 16412 1140 1452
208 149 65390 16408 1216 1584
244 109 65431 16424 1188 1584
243 113 65429 16368 1172 1644
250 133 65449 16468 1116 1576
229 122 65430 16416 1256 1576
232 131 65427 16472 1192 1768
232 152 65453 16408 1152 1616
241 141 65437 16524 1156 1544
225 101 65416 16444 1176 1532
240 121 65431 16428 1140 1536
217 151 65413 16456 1184 1540
216 111 65383 16440 1136 1544
240 113 65413 16388 1236 1600
216 116 65439 16456 1120 1604
508 121 65423 16384 1224 1588
226 128 65434 16164 1144 1596
244 128 65418 16404 1260 1528
225 105 65406 16460 1144 1772
221 144 65431 16456 1156 1572
237 108 65442 16460 1212 1476
217 144 65395 16444 1196 1668
199 158 65421 16148 1180 1588
496 159 65417 16636 1164 1608
230 145 65420 16488 1196 1560
234 108 65418 16404 1192 1548
241 133 65412 16496 1164 1624
221 149 65412 16416 1152 1784
249 166 65459 16380 1164 1512
248 135 65453 16412 1172 1464
219 126 65453 16428 1216 1328
217 124 65448 16444 1164 1580
209 104 65415 16448 1200 1280
224 94 65393 16496 1208 1312
248 130 65419 16444 1120 1616
251 149 65436 16436 1160 1620
233 173 65442 16420 1188 1648
233 157 65479 16464 1120 1608
211 146 65422 16464 1204 1536
507 94 65412 16388 1224 1536
223 96 65382 16476 1228 1588
220 119 65439 16476 1140 1568
236 132 65405 16480 1180 1496
225 140 65420 16404 1260 1612
199 143 65408 16148 1180 1656
210 134 65421 16368 1184 1548
218 144 65405 16440 1140 1524
219 124 65424 16464 1200 1536
217 118 65420 16452 1116 1328
258 125 65410 16404 1148 1596
292 127 65412 16520 1260 1664
237 134 65405 16424 1192 1656
235 120 65454 16448 1092 1592
201 150 65403 16440 1252 1516
243 142 65433 16412 1184 1556
205 146 65416 16412 1192 1596
9 141 65427 16136 1192 1300
255 133 65414 16484 1144 1588
218 117 65420 16448 1200 1564
216 136 65421 16408 1220 1524
233 165 65461 16492 1140 1636
9 146 65423 16412 1268 1484
224 148 65385 16420 1180 1548
208 76 65400 16484 1188 1476
201 86 65416 16468 1148 1516
217 108 65418 16476 1124 1440
231 130 65424 16440 1220 1508
233 132 65415 16348 1204 1648
232 146 65425 16460 1196 1608
217 132 65407 16428 1216 1580
179 118 65413 16416 1080 1592
227 136 65451 16456 1088 1504
252 147 65429 16408 1184 1608
224 148 65404 16464 1204 1540
247 156 65433 16456 1208 1552
275 161 65387 16384 1192 1496
202 115 65430 16428 1208 1324
217 128 65402 16436 1128 1532
195 100 65431 16436 1204 1768
218 103 65388 16456 1208 1504
222 128 65431 16484 1216 1688
246 158 65418 16464 1192 1524
219 149 65418 16416 1132 1784
215 175 65411 16396 1200 1540
246 121 65431 16400 1088 1648
224 131 65421 16464 1132 1592
214 114 65420 16396 1144 1476
234 131 65409 16428 1172 1556
237 110 65407 16392 1208 1504
231 127 65407 16480 1164 1504
224 142 65428 16452 1156 1768
219 163 65427 16428 1144 1592
241 130 65446 16428 1108 1556
231 151 65434 16472 1156 1504
215 148 65433 16452 1176 1548
241 134 65377 16488 1188 1508
210 137 65374 16420 1164 1428
262 110 65419 16424 1176 1564
210 125 65445 16460 1156 1500
223 125 65414 16436 1200 1652
188 155 65409 16384 1208 1588
239 183 65402 16452 1212 1544
224 147 65430 16416 1208 1644
248 115 65410 16432 1232 1480
234 126 65411 16404 1176 1592
200 156 65413 16444 1128 1296
206 124 65393 16484 1152 1436
197 139 65408 16436 1472 1528
248 155 65408 16388 1244 1532
229 129 65449 16440 1136 1668
214 143 65446 16448 1208 1544
234 144 65433 16468 1200 1500
230 124 65433 16392 1152 1404
234 115 65423 16476 1152 1512
248 144 65418 16416 1184 1504
235 138 65426 16368 1172 1308
205 139 65436 16460 1252 1568
236 124 65420 16464 1184 1600
239 120 65409 16448 1220 1300
236 140 65422 16400 1188 1656
202 126 65382 16480 1200 1552
244 149 65394 16176 1140 1624
242 127 65417 16396 1180 1528
231 152 65408 16496 1188 1564
264 162 65425 16424 1220 1688
214 165 65395 16412 1160 1508
230 154 65430 16428 1160 1636
204 164 65446 16132 1204 1648
224 142 65433 16492 1208 1556
201 107 65437 16416 1184 1468
233 123 65440 16476 1188 1408
219 153 65430 16400 1160 1588
218 148 65407 16396 1240 1540
240 164 65434 16404 1164 1696
240 161 65441 16416 1272 1532
199 129 65427 16464 1196 1516
207 134 65398 16392 1172 1560
238 130 65414 16472 1228 1752
209 129 65394 16396 1160 1560
232 127 65426 16444 1232 1532
219 142 65427 16464 1228 1588
221 142 65407 16632 1188 1648
192 141 65417 16400 1240 1572
215 121 65410 16392 1204 1728
199 115 65430 16440 1168 1560
214 151 65429 16396 1180 1584
223 127 65439 16420 1168 1580
251 114 65444 16412 1196 1624
236 136 65436 16500 1160 1312
195 183 65445 16488 1184 1628
507 143 65429 16440 1112 1576
270 151 65442 16416 1224 1536
220 151 65443 16440 1224 1556
226 128 65444 16472 1128 1580
233 112 65416 16500 1204 1372
194 109 65414 16424 1120 1584
216 138 65430 16476 1168 1312
227 121 65408 16324 1156 1512
200 169 65431 16448 1244 1540
239 145 65419 16428 1236 1524
215 91 65376 16396 1108 1604
239 153 65409 16508 1176 1704
234 127 65401 16420 1176 1520
232 119 65435 16476 1156 1472
216 147 65437 16440 1156 1484
223 147 65421 16360 1140 1580
243 151 65427 16436 1168 1580
205 154 65411 16632 1244 1596
229 126 65413 16456 1156 1524
257 143 65424 16396 1216 1568
239 139 65413 16484 1188 1560
228 152 65439 16372 1168 1628
239 132 65402 16420 1152 1548
237 120 65432 16412 1188 1624
223 143 65394 16372 1180 1540
219 131 65411 16456 1192 1748
245 121 65419 16432 1212 1632
207 125 65417 16512 1156 1524
220 151 65412 16404 1192 1504
198 129 65411 16468 1160 1688
235 118 65414 16444 1204 1592
229 164 65415 16384 1148 1620
227 142 65419 16492 1136 1524
205 147 65416 16492 1180 1528
253 131 65432 16428 1188 1624
227 115 65407 16480 1232 1776
245 127 65432 16364 1192 1644
221 170 65439 16404 1156 1616
235 107 65420 16452 1188 1452
251 126 65432 16456 1236 1512
212 140 65435 16508 1184 1556
196 112 65428 16460 1184 1740
227 119 65407 16492 1080 1540
216 110 65407 16416 1216 1620
227 146 65418 16524 1160 1548
290 118 65428 16416 1164 1644
250 131 65454 16376 1180 1604
234 151 65406 16484 1184 1572
228 115 65421 16460 1164 1600
195 103 65432 16496 1212 1612
234 119 65411 16504 1136 1284
218 147 65419 16428 1236 1744
237 142 65422 16460 1200 1572
220 140 65434 16448 1144 1544
199 148 65436 16404 1172 1564
228 136 65420 16456 1176 1544
200 135 65395 16416 1160 1788
511 119 65420 16460 1164 1560
243 106 65379 16404 1276 1572
252 134 65423 16460 1184 1532
264 136 65387 16408 1220 1652
229 135 65427 16436 1172 1628
198 152 65424 16140 1176 1064
651 1673 63891 16452 1420 1372
1060 2164 857 17060 1516 2108
286 933 65179 16008 1000 2404
64925 64855 164 16784 1552 1604
65181 64392 565 16408 1400 1320
157 64408 945 16400 836 1312
214 64995 65096 15736 800 1324
237 88 64427 16388 1128 1564
405 94 64830 17100 1804 1532
598 65517 284 16216 1016 1696
7 12 65211 16160 1240 1432
65455 151 28 16564 1344 1288
167 448 269 16516 1288 1624
376 457 403 16416 1140 1588
357 334 237 16116 960 1760
29 316 65063 16804 1524 1124
64338 2795 2114 18016 2308 1876
64709 1588 6129 18780 2760 1400
1056 64940 11231 18076 2040 1092
2079 65150 12970 16480 1036 1088
1663 147 9062 14368 2116 1668
1516 268 5099 14496 1840 2032
1299 810 1827 15480 1400 2244
822 1232 1042 16820 1708 1964
1200 1161 3421 17840 1076 1656
1941 1304 6350 17792 1044 1888
2500 1541 9277 17820 364 1752
2657 2309 11855 17856 204 1720
2799 2828 14523 17604 65340 2204
2903 2722 16947 17288 65416 2076
3037 2589 18561 16692 65340 2188
3223 2394 18177 15616 456 2360
3472 2612 16148 14948 64920 2200
3554 2642 12879 14456 64184 1568
2926 2948 8964 14408 63544 1620
2190 3068 6125 15324 63568 1996
1550 2240 4914 16120 63856 1960
1285 1744 4974 16536 64184 1804
1351 1438 5439 16736 64324 1376
1351 1556 6380 16776 64548 1540
1577 1436 7328 16848 64280 1608
1553 1424 8417 16880 64228 2204
2037 1631 9637 16752 64208 2580
2289 2236 10539 16512 63764 3188
2520 2398 11282 16012 63656 2964
2590 3507 11596 15920 63204 3244
2736 4496 12099 15964 62996 3508
2848 4699 12334 15968 61856 1920
2095 5065 10490 17372 61276 2012
1184 4478 8914 18736 61664 1516
791 3245 9913 19900 61820 1416
822 1302 13164 20556 61468 2152
742 64720 15223 20484 61004 3548
63628 48663 62461 8812 60816 64044
60486 62518 49795 12116 944 2048
62219 54 59792 10136 3616 5476
362 559 4156 8908 2808 4444
2084 4371 3063 9408 65484 4380
2384 8196 183 11020 64964 4212
2881 10288 1427 12992 63296 3968
3444 11973 2115 15104 61824 3824
3149 12218 2001 17284 61680 3568
2837 11514 2255 19588 60932 2656
2807 9859 1960 21332 61060 3084
1854 7387 1021 22020 62148 2384
1991 4348 65394 21952 62176 1960
1652 1880 62550 21584 62588 2404
1529 65278 60459 20544 62584 1892
1588 63429 59162 19292 62236 1980
1762 62423 58823 17632 61904 2812
1253 62074 59056 16884 61660 3676
831 61516 59582 15804 62008 2792
906 61801 60504 15620 61744 2712
556 62903 60566 15500 60972 1876
492 63777 58720 16732 59296 1240
64682 63443 59497 17256 63404 2260
65090 62651 65509 17628 62956 2600
65269 62294 63496 16880 63000 2800
64853 61652 61497 16352 63132 3412
65004 60971 61763 16780 64444 3684
13 60973 63175 16880 63288 2632
329 60424 61339 16836 64196 2636
587 60880 61151 17388 64204 2096
837 60942 61926 17136 62928 3868
415 60073 60792 16576 63340 2832
440 59741 61315 16236 64036 2460
515 60371 61322 16252 63772 1680
562 61610 59807 16548 64080 3492
507 61198 61708 15172 64408 2552
932 61592 63087 15252 63880 3040
836 61931 62145 15248 65256 1896
1150 62542 62739 15844 63748 2276
1330 62624 63285 16436 63448 2496
935 62275 63366 16372 63952 2456
1097 62445 65082 16724 63464 2132
905 62220 64728 16720 63000 2308
675 62137 64033 16700 62468 2212
322 61810 64237 17360 62552 1980
65449 61348 65120 17248 63036 2292
65171 61009 177 16856 63408 2692
64995 60535 999 16368 63864 2616
64701 60881 65238 16280 64140 2240
64739 61158 64951 16144 64704 2332
65093 61026 1009 16460 64356 1844
65416 60948 1917 16440 63780 2004
