1 4 0 3 3 0 0 0 0 45.0 45.0
1 4 499 3 3 0 0 0 0 45.0 45.0
1 5 499 3 3 0 0 0 0 45.0 45.0
1 4 499 3 3 0 0 0 0 45.0 45.0
2 4 499 3 3 0 0 0 0 45.0 45.0
1 5 499 3 3 0 0 0 0 45.0 45.0
2 5 499 3 3 0 0 0 0 45.0 45.0
2 6 0 3 3 0 0 0 0 45.0 45.0
2 5 1 3 3 0 0 0 0 45.0 45.0
2 4 0 3 3 0 0 0 0 45.0 45.0
2 3 0 3 3 0 0 0 0 45.0 45.0
2 2 0 3 3 0 0 0 0 45.0 45.0
2 2 500 3 3 0 0 0 0 45.0 45.0
1 2 498 3 3 0 0 0 0 45.0 45.0
2 3 500 3 3 0 0 0 0 45.0 45.0
1 3 1 3 3 0 0 0 0 45.0 45.0
0 4 2 3 3 0 0 0 0 45.0 45.0
0 4 3 3 3 0 0 0 0 45.0 45.0
0 4 0 3 3 0 0 0 0 45.0 45.0
0 2 500 3 3 0 0 0 0 45.0 45.0
0 1 499 3 3 0 0 0 0 45.0 45.0
0 1 498 3 3 0 0 0 0 45.0 45.0
0 1 498 3 3 0 0 0 0 45.0 45.0
0 1 498 3 3 0 0 0 0 45.0 45.0
0 1 498 3 3 0 0 0 0 45.0 45.0
0 500 498 3 3 0 0 0 0 45.0 45.0
0 1 499 3 3 0 0 0 0 45.0 45.0
0 499 499 3 3 0 0 0 0 45.0 45.0
0 499 499 3 3 0 0 0 0 45.0 45.0
0 498 1 3 3 0 0 0 0 45.0 45.0
500 499 500 3 3 0 0 0 0 45.0 45.0
499 500 500 3 3 0 0 0 0 45.0 45.0
499 0 499 3 3 0 0 0 0 45.0 45.0
499 1 499 3 3 0 0 0 0 45.0 45.0
498 1 499 3 3 0 0 0 0 45.0 45.0
0 1 499 3 3 0 0 0 0 45.0 45.0
1 1 500 3 3 0 0 0 0 45.0 45.0
0 1 0 3 3 0 0 0 0 45.0 45.0
0 1 0 3 3 0 0 0 0 45.0 45.0
1 0 0 3 3 0 0 0 0 45.0 45.0
1 0 0 3 3 0 0 0 0 45.0 45.0
0 499 1 3 3 0 0 0 0 45.0 45.0
0 0 0 3 3 0 0 0 0 45.0 45.0
1 499 0 3 3 0 0 0 0 45.0 45.0
1 500 0 3 3 0 0 0 0 45.0 45.0
3 0 499 3 3 0 0 0 0 45.0 45.0
2 0 499 3 3 0 0 0 0 45.0 45.0
3 1 499 3 3 0 0 0 0 45.0 45.0
1 2 499 3 3 0 0 0 0 45.0 45.0
1 2 499 3 3 0 0 0 0 45.0 45.0
1 1 499 3 3 0 0 0 0 45.0 45.0
1 1 500 3 3 0 0 0 0 45.0 45.0
0 1 500 3 3 0 0 0 0 45.0 45.0
0 2 500 3 3 0 0 0 0 45.0 45.0
1 3 0 3 3 0 0 0 0 45.0 45.0
2 3 0 3 3 0 0 0 0 45.0 45.0
2 2 0 3 3 0 0 0 0 45.0 45.0
1 2 0 3 3 0 0 0 0 45.0 45.0
1 2 0 3 3 0 0 0 0 45.0 45.0
0 1 0 3 3 0 0 0 0 45.0 45.0
0 1 0 3 3 0 0 0 0 45.0 45.0
1 2 0 3 3 0 0 0 0 45.0 45.0
0 2 0 3 3 0 0 0 0 45.0 45.0
