257 144 65434 14032 57180 64100
236 157 65419 14044 57260 63984
202 131 65431 14084 57192 63936
220 145 65405 14084 57188 64032
237 145 65407 14072 57252 64136
222 146 65421 13856 57216 64028
228 147 65435 14128 57196 64056
241 146 65401 14040 57168 64028
200 114 65405 14320 57196 64060
508 137 65405 14100 57196 64020
215 157 65411 14020 57200 63980
209 109 65378 13828 57224 64048
239 142 65378 14108 57276 64000
215 134 65438 14108 57220 64076
238 105 65397 14120 57164 64244
231 162 65424 14052 57180 64012
235 112 65412 14056 57172 64120
234 121 65418 14044 57164 64132
206 133 65419 14088 57188 64060
204 132 65384 14056 57180 63788
209 117 65405 14048 57164 64132
213 165 65383 14108 57228 64160
238 150 65427 14040 57236 64032
232 142 65423 14028 57228 63892
223 127 65448 13860 57236 64016
238 105 65397 14064 57188 63984
217 149 65412 14092 57264 64064
228 121 65380 13992 57168 64056
211 136 65414 14332 57244 64084
205 125 65414 14108 57224 64004
231 140 65422 13832 57212 63964
220 136 65420 14056 57132 63956
2 105 65415 14100 57208 64252
234 115 65425 14008 57136 63968
197 131 65393 14036 57248 64056
221 138 65410 14068 57232 64068
242 119 65390 14096 57220 63984
232 128 65395 14048 57216 64004
233 118 65431 14108 57144 64020
213 142 65383 14128 57224 63896
228 129 65436 14040 57224 64120
216 133 65449 14088 57168 64128
216 135 65416 13828 57216 64032
213 141 65411 14032 57200 63796
196 127 65393 14068 57176 64056
224 152 65410 14072 57120 64056
246 130 65435 14072 57200 64080
230 112 65430 14004 57172 63968
261 105 65411 14072 57180 64124
217 138 65417 14032 57236 64084
223 147 65413 14068 57192 63996
218 131 65431 14108 57268 64084
203 125 65419 14112 57252 64060
225 130 65394 14116 57216 64020
238 120 65449 14316 57220 64028
220 140 65449 14048 57220 64004
231 129 65446 14056 57228 63764
8 133 65441 14060 57164 64084
233 165 65383 14064 57164 64044
217 154 65368 14084 57188 64004
223 147 65383 14056 57260 64036
235 136 65372 14032 57252 64144
229 131 65403 14072 57264 64044
234 129 65455 14020 57188 64036
10 152 65447 14064 57184 64088
206 141 65438 14028 57212 64124
212 118 65410 13832 57152 63964
211 153 65375 14040 57200 64116
211 163 65390 14072 57220 64000
211 151 65389 14140 57180 64104
228 134 65437 14080 57240 64028
251 166 65420 14056 57236 64040
217 139 65433 14332 57220 64088
238 102 65469 13980 57160 64064
213 131 65427 14036 57164 64032
224 142 65400 14072 57244 64076
226 154 65387 14056 57236 64100
207 147 65394 14076 57280 64092
222 166 65379 14048 57232 64020
217 136 65416 14084 57232 64040
191 111 65456 14104 57148 64020
502 133 65437 14092 57208 63952
248 134 65466 14108 57216 64100
218 119 65428 14104 57200 64100
212 160 65359 14068 57196 64028
182 161 65349 14068 57252 63760
238 179 65386 14076 57184 64000
236 125 65386 14084 57188 64076
227 145 65394 14116 57236 64124
273 135 65437 14092 57212 64116
234 137 65442 14060 57220 64012
217 141 65428 14048 57276 63964
249 134 65404 14324 57248 64180
207 154 65409 14020 57272 64012
230 155 65413 14092 57204 64088
253 136 65399 14112 57184 64032
222 139 65413 14136 57176 64136
245 107 65415 14080 57220 63980
223 92 65428 14304 57252 63968
244 118 65410 14048 57204 64232
203 172 65363 14080 57208 64056
248 145 65404 14092 57216 64108
166 160 65416 14004 57168 64036
197 132 65428 14092 57228 64024
220 91 65463 14072 57212 63968
245 125 65451 14032 57184 64184
224 140 65453 13980 57204 64252
0 143 65439 14072 57184 64020
215 126 65406 14100 57196 64108
230 131 65368 14100 57224 64068
210 179 65352 13828 57248 64096
232 124 65400 14108 57212 64012
215 141 65404 14040 57224 64132
498 143 65426 14100 57216 64048
248 124 65446 14060 57152 64084
216 167 65437 14056 57288 63988
207 145 65393 14080 57264 64064
224 123 65392 13824 57188 64148
216 147 65373 14056 57224 64024
249 130 65427 14112 57232 64080
244 161 65417 14008 57176 64092
504 153 65450 14032 57228 63980
510 126 65439 13944 57192 64092
224 129 65402 14048 57180 64096
252 152 65397 14020 57236 63940
216 131 65395 14104 57204 64104
225 169 65382 14124 57228 63996
216 123 65375 13824 57276 64052
235 108 65430 14068 57244 64076
219 118 65446 14120 57212 64028
237 117 65431 14072 57188 64056
251 124 65381 14064 57168 63744
175 134 65380 13984 57212 64148
206 148 65368 14020 57188 64072
217 131 65397 14036 57236 64140
246 142 65397 14076 57224 64000
223 89 65413 14324 57252 64040
249 90 65440 14036 57176 64032
225 129 65442 14084 57244 64032
228 135 65436 14060 57180 64016
233 147 65391 14068 57240 64052
197 119 65415 14060 57240 64156
222 141 65385 13828 57192 64056
226 132 65368 14332 57264 64020
252 133 65428 14060 57232 64000
259 119 65445 14056 57196 64068
6 120 65406 14040 57224 64116
215 151 65431 14024 57224 64040
213 160 65387 13828 57224 63980
209 142 65387 14316 57220 64244
243 143 65415 14072 57248 64004
203 120 65405 14112 57240 63984
231 131 65443 14116 57212 64024
213 143 65440 13824 57236 64116
214 103 65434 14028 57240 63988
216 124 65427 14276 57200 64044
228 122 65401 13956 57208 64052
196 153 65379 14068 57212 64028
204 144 65401 14016 57204 63936
210 133 65419 14044 57224 64124
218 125 65427 14112 57200 64084
242 143 65419 14032 57212 64084
202 130 65434 14048 57228 64032
237 147 65414 14036 57184 64072
198 164 65395 14008 57184 64076
213 133 65429 14096 57208 64012
207 124 65411 14116 57244 64068
232 122 65399 14012 57208 64028
24 103 65458 14148 57208 64056
191 114 65444 14068 57252 63940
208 121 65420 14100 57164 64108
213 121 65431 13940 57280 64236
233 141 65446 14072 57180 64064
221 150 65400 14060 57196 64184
243 148 65359 14084 57256 64036
208 147 65410 14000 57220 63788
238 126 65410 14032 57176 64104
246 131 65432 14064 57236 64144
235 131 65437 14024 57264 64064
206 133 65399 14048 57204 64056
217 129 65436 13824 57204 64004
210 132 65430 14100 57200 63828
245 143 65399 14088 57268 64028
212 124 65423 14104 57228 63796
242 121 65394 14068 57184 63908
194 99 65441 14276 57168 64080
214 115 65434 14060 57192 64120
204 124 65410 14080 57216 63948
221 129 65390 14312 57228 64052
243 143 65380 14072 57244 64084
244 105 65381 14092 57196 64100
220 144 65410 14088 57252 64112
201 132 65434 14020 57232 64112
241 153 65399 14088 57192 64092
225 136 65393 14044 57180 64096
254 122 65406 14112 57152 64212
258 139 65395 13992 57196 64052
249 116 65431 14080 57144 64088
246 123 65431 14076 57172 64004
249 113 65410 14056 57212 64092
230 126 65426 14096 57228 64004
220 160 65435 14100 57228 64032
221 154 65404 14056 57264 64084
237 143 65402 14068 57232 64060
213 132 65425 14100 57212 64004
222 131 65413 14100 57188 64000
226 105 65434 14080 57248 64028
226 117 65407 14032 57224 64028
207 145 65419 14068 57196 64072
236 133 65402 14060 57236 64064
251 137 65381 14004 57216 64000
212 140 65396 14104 57240 64032
234 161 65394 14300 57236 64040
511 165 65405 14092 57212 64204
237 129 65440 13992 57204 63784
257 109 65486 14080 57220 63796
237 113 65416 13824 57268 63992
230 122 65433 14048 57188 64024
223 127 65444 13984 57268 63968
223 156 65391 14324 57200 64080
230 141 65401 13824 57192 64120
208 167 65395 14072 57140 64196
227 116 65431 14084 57204 63988
247 126 65445 14104 57164 64068
247 122 65416 14024 57176 64080
228 128 65420 14076 57100 64044
209 116 65394 14292 57180 64044
243 135 65408 14088 57192 64020
217 134 65373 14072 57296 63956
213 129 65413 14080 57248 64252
218 119 65425 14012 57236 64032
239 136 65434 13840 57244 63968
245 131 65436 14020 57276 64136
244 112 65407 14056 57204 64072
210 163 65392 14052 57168 63952
214 123 65416 14096 57228 64244
259 119 65417 14068 57172 64108
201 142 65408 14008 57244 64156
213 134 65415 14000 57200 64028
218 115 65439 14000 57200 64064
208 117 65469 14008 57224 63980
218 139 65435 14056 57228 64128
230 137 65382 14140 57224 64048
234 151 65376 13868 57224 64032
206 168 65394 14052 57208 64032
207 121 65415 14048 57304 64004
242 129 65423 14060 57188 64080
228 138 65421 14084 57196 64072
230 94 65415 14044 57212 64064
218 137 65403 14028 57204 64120
213 134 65368 14044 57204 64012
228 157 65390 14028 57296 64076
227 146 65395 14056 57116 64100
222 148 65376 14124 57236 64104
244 141 65425 14144 57260 63864
254 118 65435 14044 57200 64044
239 123 65431 14084 57208 64036
206 126 65434 14092 57176 63772
200 154 65409 14104 57236 64100
234 141 65394 14024 57188 64176
232 131 65390 14084 57240 64040
201 109 65388 14052 57260 64000
3 128 65420 14040 57232 64036
206 135 65413 14128 57216 64064
213 145 65397 14092 57244 64016
223 135 65449 14072 57240 64060
232 124 65397 14112 57220 64064
228 151 65425 14052 57216 64040
251 146 65451 14096 57188 63884
218 139 65434 14096 57204 64060
236 140 65445 14092 57264 64020
229 107 65415 14040 57256 64024
244 136 65402 14020 57172 64044
235 154 65415 14032 57236 64088
234 96 65391 14036 57224 64096
221 154 65373 14160 57188 64032
207 156 65379 14184 57184 63996
204 114 65430 14088 57252 64036
242 125 65435 13828 57132 64152
211 132 65431 14100 57280 64096
233 133 65486 13992 57196 64100
228 143 65417 14056 57256 63992
243 158 65388 14044 57140 63956
209 133 65406 14176 57196 63748
266 146 65440 13848 57156 63960
209 149 65407 14080 57196 64060
227 136 65411 14128 57304 64076
224 149 65415 14008 57244 64180
246 131 65400 13996 57232 64100
229 136 65386 14084 57208 64000
214 150 65448 14132 57216 64004
202 145 65434 14076 57176 64092
213 131 65446 14116 57260 64112
509 125 65464 14064 57196 64172
247 125 65420 14068 57248 64104
245 108 65399 14012 57232 64028
210 151 65386 14100 57248 64012
217 165 65362 14036 57256 64252
225 119 65370 14156 57228 64088
236 119 65441 14116 57212 64000
249 123 65498 14080 57232 64132
241 94 65483 14016 57208 64096
244 98 65430 14060 57252 64056
218 137 65381 14020 57268 64144
208 153 65309 14016 57240 64044
206 147 65317 14084 57228 63984
200 140 65379 14108 57220 63820
224 132 65452 13856 57260 64020
240 87 65495 13824 57180 64004
0 101 243 14008 57180 63800
218 133 65442 14012 57200 64032
227 150 65396 14028 57208 64140
198 184 65328 14136 57240 64012
164 179 65306 14128 57216 64000
234 131 65344 14048 57236 63984
240 105 65437 14096 57280 63856
6 102 16 13900 57156 64680
244 465 65347 14188 57412 64424
253 424 65492 13660 58036 64256
312 441 64904 14384 57960 64736
193 65523 65433 14288 57056 63304
237 65032 59 14264 55996 63328
196 65518 636 13828 55876 62804
344 472 264 13876 56784 63720
277 368 504 13724 57100 64132
377 528 65272 13880 57684 64808
128 44 64906 14064 57572 64512
75 97 64689 13844 57328 64700
46 65425 65234 14320 57240 63856
140 77 65038 14488 57212 64016
306 65441 300 14248 56916 63276
403 101 595 14276 57324 63728
431 56 584 13756 57160 64064
333 245 20 13880 57232 64448
154 227 65049 13800 57184 64316
56 304 64823 14200 57120 64412
76 8 64914 14172 57276 64248
177 131 65361 14384 57240 64056
343 243 300 14112 57116 63932
354 229 257 13944 56880 63824
330 65306 271 13764 56968 63944
237 179 65391 13784 57100 64204
98 330 64923 13984 57324 64116
48 342 65010 14200 57480 64084
60 322 64870 14436 57552 64260
174 145 65394 14440 57512 64216
318 0 255 14236 57264 64088
374 65452 489 14008 57000 63984
373 65280 358 13832 56960 63996
294 106 230 13788 56932 63976
135 4 65105 13952 57208 63768
70 327 64974 14140 57312 63912
102 291 64773 14260 57468 64020
175 150 65313 14308 57400 63944
289 67 121 14264 57320 64012
373 65502 314 14252 57164 63820
292 245 919 12704 60216 59800
4917 1939 4524 22560 58776 8752
63957 62616 55482 4984 63576 63952
64077 2734 63275 16232 55264 64388
64323 1687 61557 12380 56504 62852
64545 3395 58271 13544 57708 63512
63283 4448 56653 15432 62680 64372
63650 2631 55123 16944 58600 62984
812 383 60116 17500 60548 63672
2995 63375 65314 15644 57832 64296
3401 63675 65410 14820 59752 624
2458 63448 64336 13372 57620 63936
2267 64129 60421 13136 55584 64460
1062 64285 60482 13092 56992 63744
275 725 58531 13652 56344 64680
67 699 61121 13912 56408 64064
714 500 62912 14168 56628 63676
1048 65163 64661 14108 55836 63276
1535 65312 261 13492 57300 64884
1246 64671 1300 12908 56268 63660
435 341 65050 13432 57252 64572
65476 261 64122 14316 57756 64444
65439 407 64191 14596 58092 64084
70 405 64986 15128 58184 64360
310 65529 394 14900 58068 64488
428 65507 721 14092 57816 64596
298 65525 117 14152 58072 64520
65467 644 64523 13984 58236 64108
64354 2502 61916 14136 58604 64104
63903 2329 60148 15604 60020 63944
64392 2596 61182 16656 61828 63376
721 779 64266 17696 62024 63708
2051 65012 87 16872 61720 63908
3423 63578 64629 17696 60680 62260
3773 63595 64525 17616 59216 63768
5621 61842 5381 15316 59748 64808
5319 61377 4484 14396 55064 63400
5481 61933 5907 12928 55652 348
4869 62324 6299 11308 56424 64844
4220 62985 4302 11344 56008 65028
2803 64420 564 11796 55140 64872
1808 64972 486 12612 54644 65108
1466 65305 615 11928 56072 60
618 65234 65523 12812 54544 64556
433 536 64018 12876 56924 64240
65256 1268 62090 13888 57788 64396
64991 1160 62270 14916 58116 64208
65257 992 63892 15232 58344 64508
108 157 65284 15276 58384 64500
260 65522 1073 14992 58176 64204
686 65085 1694 14392 57780 64160
567 65235 1256 14008 57616 64064
372 50 48 13924 57552 64204
130 285 64781 14104 57348 64188
247 416 64485 14416 57832 64160
34 345 64530 14672 57916 64200
150 204 65203 14668 57896 64160
235 106 65510 14528 57888 64248
249 47 80 14476 57812 64112
509 57 81 14304 57704 64228
262 99 65517 14460 57728 64092
240 127 65512 14396 57752 64136
511 74 65517 14492 57836 64248
282 105 23 14420 57820 64276
503 122 18 14416 57840 64144
215 151 65437 14412 57952 64364
209 52 65328 14232 57712 64248
155 156 65235 14412 57776 64472
154 140 65288 14416 57816 64268
176 166 65369 14500 57812 64148
200 99 65505 14524 57608 64228
246 67 80 14428 57764 64064
296 83 79 14424 57772 64232
259 145 65495 14360 58092 64164
218 144 65347 14424 57788 64128
9 64436 64396 14376 58140 65040
250 64530 65418 14696 57884 64388
144 65352 65178 14140 57500 64156
73 65504 65129 14596 57752 64244
161 65407 65492 14684 57756 64188
151 55 65320 14200 57776 64412
166 24 65337 14336 57780 64216
177 79 65362 14368 57804 64148
175 123 65316 14424 57768 64036
195 128 65393 14496 57792 64100
308 132 55 14544 57636 64212
377 33 212 14496 57840 64184
406 116 251 14476 57608 64340
492 69 478 14584 57792 64440
341 47 162 14112 57752 64248
326 224 40 14356 57748 64120
265 154 65429 14348 57852 64240
195 115 65310 14296 57736 64360
142 210 65272 14456 57800 64244
177 149 65419 14436 57844 64216
7 134 65442 14368 57792 64328
212 126 65456 14416 57824 64232
237 116 65415 14376 58072 64200
245 158 65409 14396 57736 64204
244 152 65399 14428 57848 64172
213 130 65429 14292 59076 932
65169 717 63954 13788 58544 364
65039 458 63784 14468 57772 64380
64584 265 62839 13960 57516 64512
64006 569 61652 13828 57672 63608
63723 365 60910 14712 57544 64440
63658 194 60407 14768 57692 64052
63782 171 60794 14852 58816 64112
63981 65515 60308 14648 57520 64988
63023 64292 57014 14796 56672 64800
61728 64691 57821 13328 56480 64720
60851 332 54822 13648 58224 62264
61296 1582 55878 14644 60248 62760
63398 1782 59475 15608 60292 63652
65403 927 64388 17068 59764 64068
737 65063 2306 16692 59048 64068
874 64503 3434 15208 58596 64116
880 64248 3195 14200 58204 63768
795 64839 1565 13452 58052 63736
606 456 65398 13896 58176 63984
493 839 64844 14792 58480 64120
569 643 65136 15312 58772 64060
513 55 490 15600 58660 64288
1020 65135 1005 15088 58224 64200
740 65278 429 14184 58144 64012
276 159 65163 14168 58456 64264
590 511 65068 15000 58808 64640
1243 254 741 15028 58760 64360
1687 65408 1353 14752 58632 63960
1999 65461 1766 14604 58536 63552
2099 169 2033 14500 58320 63120
1978 470 2185 14596 58476 63100
2031 647 2638 15176 59024 63924
2326 473 4404 15676 58976 64084
3167 65085 6278 15284 58004 64684
3032 64550 6433 14388 57364 64532
2372 64413 5434 13740 56944 64712
1677 64594 4077 13340 56744 64344
1126 64814 2543 13420 56940 64352
900 65406 1724 13812 57172 64384
961 65494 1838 14112 57040 64760
878 65479 2972 13704 56444 64836
464 803 2580 13168 57060 65200
65165 1123 1402 13500 56972 428
64471 1009 65487 12140 57264 64908
63731 1394 63549 13504 56124 63912
63499 1381 64574 14832 57472 64316
64062 829 64239 14236 58420 65092
64001 620 64000 14020 56956 63820
64294 1219 64529 13600 56812 64316
64088 1693 65251 13316 56472 63972
63598 2301 65273 13608 57064 63912
63096 2403 64209 14224 57408 64044
63121 2153 64660 14824 57772 64412
63299 1966 65375 15704 62228 58160
1548 2551 17601 31404 6948 57928
5740 61028 32767 21476 64464 61724
8230 59521 30393 12528 56780 62540
6137 63841 19058 10308 55200 65040
5663 856 12730 11176 56188 328
5063 2201 7563 12716 56836 328
4286 1699 6062 13292 55928 64668
3809 876 5054 13048 56280 64936
2618 64894 7379 14280 56072 64168
2366 63847 5866 12588 56368 63496
1706 64259 3672 13352 55732 63480
1545 65455 2390 12484 55728 64668
1292 392 3326 14296 55712 63924
1216 230 4705 13816 55040 63228
576 65284 5012 14952 55516 62852
65435 62689 4527 15028 56836 62328
217 61592 4253 14736 57120 63960
276 60200 5720 13944 56188 64028
276 59491 4349 13320 55316 63616
65317 59460 4547 12072 55228 63652
64982 61104 4414 11528 55956 64096
65033 62560 4880 12380 56732 64140
958 64159 6459 14376 57264 64304
2410 64511 9349 16060 56604 64240
3878 64226 12124 17324 55176 63956
4946 62967 14770 18740 53280 63312
4495 60648 15073 19476 51588 63340
2924 57978 12793 18932 50688 63172
550 55933 9612 16860 50952 63108
63444 54071 4776 14544 51836 63300
61103 53372 37 12052 53632 64668
59573 53563 62955 10176 55192 65104
59000 55016 61904 7844 57580 65512
59667 57032 62535 6240 58920 65344
61760 59986 65392 5128 60024 64896
64652 63789 3728 5060 59384 64640
2056 3183 8143 6492 57024 64304
4217 7676 11083 10420 54344 63588
5517 9907 13264 14824 52792 63236
5833 9375 14799 18132 51840 62980
5493 6679 14340 20244 49252 62708
3789 3779 11373 21268 47484 62048
538 65127 5707 21612 46328 62124
61675 60211 63908 20648 47260 62736
57009 55570 57828 17964 49576 63384
53918 52228 53222 13572 52660 64136
52389 51420 51146 9500 56660 65248
52940 52500 52218 5744 59396 65132
54694 55575 54323 3112 61384 64816
57396 60081 57974 2488 62668 64384
60787 63983 62947 3332 62704 63868
64278 1659 2619 5912 60360 63452
1373 4086 6961 8856 57356 63028
2700 4956 8808 12240 54560 62548
2569 4415 8166 15672 52304 61800
1040 2888 4658 17904 50208 61824
64762 528 894 19344 50024 61640
62472 63562 63372 19304 50256 61484
60750 60878 61155 18020 51596 61648
59488 58798 59501 15968 52780 62016
58489 57411 58782 13368 53760 62236
57868 57348 58878 11376 55296 62476
57744 58195 58755 10188 56688 62812
58220 59634 59187 9396 57796 62556
58994 60783 60642 9288 58372 62392
60236 61726 62295 9644 57948 62172
61559 63065 63914 10648 56804 62068
62012 63457 64472 11332 55972 62128
61888 63544 64210 11928 55440 62072
61672 63353 63959 12568 55452 61888
61487 63176 63245 12920 55512 61624
61565 63130 63211 13284 55304 61228
61645 63178 62994 13796 55084 60760
61495 62923 63036 14196 54880 60624
61312 62370 63188 14424 54920 60512
61168 61583 63113 14304 55036 60552
60648 60770 62644 13952 55404 60820
60126 59995 62178 13396 56220 60920
59584 59369 61517 12656 57172 61260
59784 59067 61434 11740 58004 60960
60372 59297 61803 11108 58364 61096
61153 59842 62682 10800 58264 61032
61904 60534 63357 10500 58088 60720
62328 61306 63521 10428 57512 60200
62481 62157 64038 10912 57288 59924
63340 62860 65210 12352 56616 59860
63973 63284 638 13892 55132 60036
