235,147,65427,16256,508,61772,,,1.79389313,1.122137405,499.4427481,0.9921875,0.031005859,3.770263672,,,,
187,134,65389,16244,436,61920,,,1.427480916,1.022900763,499.1526718,0.991455078,0.026611328,3.779296875,,,,
239,139,65390,16232,448,61924,,,1.824427481,1.061068702,499.1603053,0.990722656,0.02734375,3.779541016,,,,
235,105,65425,16180,404,62124,,,1.79389313,0.801526718,499.4274809,0.987548828,0.024658203,3.791748047,,,,
230,127,65418,16244,448,61816,,,1.755725191,0.969465649,499.3740458,0.991455078,0.02734375,3.772949219,,,,
220,126,65460,16220,428,61696,,,1.679389313,0.961832061,499.6946565,0.989990234,0.026123047,3.765625,,,,
220,121,65419,16200,472,61828,,,1.679389313,0.923664122,499.3816794,0.988769531,0.028808594,3.773681641,,,,
221,122,65425,16168,432,61844,,,1.687022901,0.93129771,499.4274809,0.986816406,0.026367188,3.774658203,,,,
2,128,65402,16184,472,61836,,,0.015267176,0.977099237,499.2519084,0.987792969,0.028808594,3.774169922,,,,
200,119,65418,16216,484,61932,,,1.526717557,0.908396947,499.3740458,0.989746094,0.029541016,3.780029297,,,,
208,105,65425,16156,448,61900,,,1.58778626,0.801526718,499.4274809,0.986083984,0.02734375,3.778076172,,,,
211,179,65427,16172,408,61908,,,1.610687023,1.366412214,499.4427481,0.987060547,0.024902344,3.778564453,,,,
188,140,65424,16164,428,61832,,,1.435114504,1.06870229,499.4198473,0.986572266,0.026123047,3.773925781,,,,
205,138,65428,16184,432,61816,,,1.564885496,1.053435115,499.4503817,0.987792969,0.026367188,3.772949219,,,,
240,105,65412,16244,416,61860,,,1.832061069,0.801526718,499.3282443,0.991455078,0.025390625,3.775634766,,,,
240,155,65414,16172,440,61856,,,1.832061069,1.183206107,499.3435115,0.987060547,0.026855469,3.775390625,,,,
216,114,65398,16188,424,61736,,,1.648854962,0.870229008,499.221374,0.988037109,0.025878906,3.768066406,,,,
233,137,65427,16204,432,61844,,,1.778625954,1.045801527,499.4427481,0.989013672,0.026367188,3.774658203,,,,
212,118,65435,16164,500,61880,,,1.618320611,0.900763359,499.5038168,0.986572266,0.030517578,3.776855469,,,,
211,163,65445,16256,484,61816,,,1.610687023,1.244274809,499.5801527,0.9921875,0.029541016,3.772949219,,,,
184,159,65391,16264,420,61864,,,1.404580153,1.213740458,499.1679389,0.992675781,0.025634766,3.775878906,,,,
248,135,65421,16208,472,61876,,,1.893129771,1.030534351,499.3969466,0.989257813,0.028808594,3.776611328,,,,
225,136,65425,16168,456,61828,,,1.717557252,1.038167939,499.4274809,0.986816406,0.027832031,3.773681641,,,,
211,125,65451,16208,460,61796,,,1.610687023,0.954198473,499.6259542,0.989257813,0.028076172,3.771728516,,,,
199,150,65428,16184,488,61880,,,1.519083969,1.145038168,499.4503817,0.987792969,0.029785156,3.776855469,,,,
199,159,65441,16192,484,61856,,,1.519083969,1.213740458,499.5496183,0.98828125,0.029541016,3.775390625,,,,
214,136,65419,16152,464,61852,,,1.633587786,1.038167939,499.3816794,0.985839844,0.028320313,3.775146484,,,,
186,112,65427,16180,468,61700,,,1.419847328,0.854961832,499.4427481,0.987548828,0.028564453,3.765869141,,,,
213,135,65413,16168,452,61808,,,1.625954198,1.030534351,499.3358779,0.986816406,0.027587891,3.772460938,,,,
211,115,65455,16244,440,61868,,,1.610687023,0.877862595,499.6564885,0.991455078,0.026855469,3.776123047,,,,
220,131,65433,16208,416,61892,,,1.679389313,1,499.4885496,0.989257813,0.025390625,3.777587891,,,,
211,154,65408,16176,432,61848,,,1.610687023,1.175572519,499.2977099,0.987304688,0.026367188,3.774902344,,,,
202,146,65435,16180,452,61700,,,1.541984733,1.114503817,499.5038168,0.987548828,0.027587891,3.765869141,,,,
244,118,65413,16248,452,61848,,,1.86259542,0.900763359,499.3358779,0.991699219,0.027587891,3.774902344,,,,
229,145,65460,16200,460,61828,,,1.748091603,1.106870229,499.6946565,0.988769531,0.028076172,3.773681641,,,,
238,147,65433,16188,412,61868,,,1.816793893,1.122137405,499.4885496,0.988037109,0.025146484,3.776123047,,,,
230,118,65427,16172,484,61932,,,1.755725191,0.900763359,499.4427481,0.987060547,0.029541016,3.780029297,,,,
219,135,65437,16192,444,61836,,,1.671755725,1.030534351,499.519084,0.98828125,0.027099609,3.774169922,,,,
212,107,65442,16144,424,61832,,,1.618320611,0.816793893,499.5572519,0.985351563,0.025878906,3.773925781,,,,
224,150,65422,16164,452,61820,,,1.709923664,1.145038168,499.4045802,0.986572266,0.027587891,3.773193359,,,,
228,150,65406,16172,424,62144,,,1.740458015,1.145038168,499.2824427,0.987060547,0.025878906,3.79296875,,,,
237,137,65465,16164,468,61884,,,1.809160305,1.045801527,499.7328244,0.986572266,0.028564453,3.777099609,,,,
200,143,65409,16256,452,61832,,,1.526717557,1.091603053,499.3053435,0.9921875,0.027587891,3.773925781,,,,
221,118,65400,16240,484,61836,,,1.687022901,0.900763359,499.2366412,0.991210938,0.029541016,3.774169922,,,,
227,137,65439,16180,468,61840,,,1.732824427,1.045801527,499.5343511,0.987548828,0.028564453,3.774414063,,,,
212,125,65464,16164,440,61820,,,1.618320611,0.954198473,499.7251908,0.986572266,0.026855469,3.773193359,,,,
223,139,65436,16236,428,61768,,,1.702290076,1.061068702,499.5114504,0.990966797,0.026123047,3.770019531,,,,
234,158,65431,16200,468,61872,,,1.786259542,1.20610687,499.4732824,0.988769531,0.028564453,3.776367188,,,,
200,149,65419,16188,472,61856,,,1.526717557,1.13740458,499.3816794,0.988037109,0.028808594,3.775390625,,,,
221,135,65435,16212,452,61824,,,1.687022901,1.030534351,499.5038168,0.989501953,0.027587891,3.7734375,,,,
234,136,65446,16180,436,61852,,,1.786259542,1.038167939,499.5877863,0.987548828,0.026611328,3.775146484,,,,
197,133,65429,16180,468,61888,,,1.503816794,1.015267176,499.4580153,0.987548828,0.028564453,3.77734375,,,,
213,137,65420,16176,432,61856,,,1.625954198,1.045801527,499.389313,0.987304688,0.026367188,3.775390625,,,,
200,129,65427,16208,456,61788,,,1.526717557,0.984732824,499.4427481,0.989257813,0.027832031,3.771240234,,,,
210,141,65416,16180,496,61864,,,1.603053435,1.076335878,499.3587786,0.987548828,0.030273438,3.775878906,,,,
206,121,65422,16172,480,61908,,,1.572519084,0.923664122,499.4045802,0.987060547,0.029296875,3.778564453,,,,
211,113,65428,16184,456,61808,,,1.610687023,0.86259542,499.4503817,0.987792969,0.027832031,3.772460938,,,,
247,106,65424,16152,256,61796,,,1.885496183,0.809160305,499.4198473,0.985839844,0.015625,3.771728516,,,,
211,140,65399,16208,476,61940,,,1.610687023,1.06870229,499.2290076,0.989257813,0.029052734,3.780517578,,,,
269,129,65434,16224,500,61816,,,2.053435115,0.984732824,499.4961832,0.990234375,0.030517578,3.772949219,,,,
236,148,65447,16204,488,61904,,,1.801526718,1.129770992,499.5954198,0.989013672,0.029785156,3.778320313,,,,
209,133,65429,16240,492,61752,,,1.595419847,1.015267176,499.4580153,0.991210938,0.030029297,3.769042969,,,,
240,153,65460,16224,440,61840,,,1.832061069,1.167938931,499.6946565,0.990234375,0.026855469,3.774414063,,,,
237,120,65415,16184,392,62180,,,1.809160305,0.916030534,499.351145,0.987792969,0.023925781,3.795166016,,,,
206,140,65421,16248,460,61768,,,1.572519084,1.06870229,499.3969466,0.991699219,0.028076172,3.770019531,,,,
206,152,65395,16188,444,61868,,,1.572519084,1.160305344,499.1984733,0.988037109,0.027099609,3.776123047,,,,
205,131,65418,16212,448,61740,,,1.564885496,1,499.3740458,0.989501953,0.02734375,3.768310547,,,,
232,140,65414,16140,472,61984,,,1.770992366,1.06870229,499.3435115,0.985107422,0.028808594,3.783203125,,,,
185,140,65421,16232,468,61808,,,1.41221374,1.06870229,499.3969466,0.990722656,0.028564453,3.772460938,,,,
213,142,65433,16204,476,62196,,,1.625954198,1.083969466,499.4885496,0.989013672,0.029052734,3.796142578,,,,
209,120,65421,16240,452,61932,,,1.595419847,0.916030534,499.3969466,0.991210938,0.027587891,3.780029297,,,,
500,158,65426,16204,496,61960,,,3.816793893,1.20610687,499.4351145,0.989013672,0.030273438,3.781738281,,,,
243,121,65428,16160,488,61860,,,1.854961832,0.923664122,499.4503817,0.986328125,0.029785156,3.775634766,,,,
213,147,65414,16252,528,61920,,,1.625954198,1.122137405,499.3435115,0.991943359,0.032226563,3.779296875,,,,
222,126,65414,16224,460,61836,,,1.694656489,0.961832061,499.3435115,0.990234375,0.028076172,3.774169922,,,,
231,123,65410,16168,412,61888,,,1.763358779,0.938931298,499.3129771,0.986816406,0.025146484,3.77734375,,,,
229,131,65412,16176,420,61792,,,1.748091603,1,499.3282443,0.987304688,0.025634766,3.771484375,,,,
204,167,65411,16192,444,61788,,,1.557251908,1.27480916,499.3206107,0.98828125,0.027099609,3.771240234,,,,
225,113,65446,16168,436,61800,,,1.717557252,0.86259542,499.5877863,0.986816406,0.026611328,3.771972656,,,,
234,126,65422,16212,460,61916,,,1.786259542,0.961832061,499.4045802,0.989501953,0.028076172,3.779052734,,,,
233,146,65422,16268,440,61764,,,1.778625954,1.114503817,499.4045802,0.992919922,0.026855469,3.769775391,,,,
211,148,65428,16196,428,61788,,,1.610687023,1.129770992,499.4503817,0.988525391,0.026123047,3.771240234,,,,
206,137,65414,16220,456,61760,,,1.572519084,1.045801527,499.3435115,0.989990234,0.027832031,3.76953125,,,,
209,122,65439,16196,476,61820,,,1.595419847,0.93129771,499.5343511,0.988525391,0.029052734,3.773193359,,,,
222,150,65451,16208,444,61840,,,1.694656489,1.145038168,499.6259542,0.989257813,0.027099609,3.774414063,,,,
179,135,65440,16248,440,62156,,,1.366412214,1.030534351,499.5419847,0.991699219,0.026855469,3.793701172,,,,
218,114,65449,16252,452,61880,,,1.664122137,0.870229008,499.610687,0.991943359,0.027587891,3.776855469,,,,
236,132,65428,16216,452,61772,,,1.801526718,1.007633588,499.4503817,0.989746094,0.027587891,3.770263672,,,,
204,141,65411,16192,452,61916,,,1.557251908,1.076335878,499.3206107,0.98828125,0.027587891,3.779052734,,,,
202,144,65448,16192,428,61832,,,1.541984733,1.099236641,499.6030534,0.98828125,0.026123047,3.773925781,,,,
239,117,65424,16212,428,61920,,,1.824427481,0.893129771,499.4198473,0.989501953,0.026123047,3.779296875,,,,
228,157,65431,16220,444,61832,,,1.740458015,1.198473282,499.4732824,0.989990234,0.027099609,3.773925781,,,,
178,145,65422,16184,424,61924,,,1.358778626,1.106870229,499.4045802,0.987792969,0.025878906,3.779541016,,,,
192,118,65432,16196,440,62040,,,1.465648855,0.900763359,499.480916,0.988525391,0.026855469,3.786621094,,,,
213,115,65456,16224,384,61876,,,1.625954198,0.877862595,499.6641221,0.990234375,0.0234375,3.776611328,,,,
205,135,65436,16232,404,61772,,,1.564885496,1.030534351,499.5114504,0.990722656,0.024658203,3.770263672,,,,
220,151,65444,16160,428,61888,,,1.679389313,1.152671756,499.5725191,0.986328125,0.026123047,3.77734375,,,,
192,112,65439,16140,452,61892,,,1.465648855,0.854961832,499.5343511,0.985107422,0.027587891,3.777587891,,,,
230,120,65454,16188,408,61828,,,1.755725191,0.916030534,499.648855,0.988037109,0.024902344,3.773681641,,,,
226,118,65418,16272,488,61908,,,1.72519084,0.900763359,499.3740458,0.993164063,0.029785156,3.778564453,,,,
209,102,65409,16152,440,61908,,,1.595419847,0.778625954,499.3053435,0.985839844,0.026855469,3.778564453,,,,
210,131,65436,16180,404,61816,,,1.603053435,1,499.5114504,0.987548828,0.024658203,3.772949219,,,,
233,142,65433,16200,432,61764,,,1.778625954,1.083969466,499.4885496,0.988769531,0.026367188,3.769775391,,,,
242,121,65447,16152,500,61876,,,1.847328244,0.923664122,499.5954198,0.985839844,0.030517578,3.776611328,,,,
203,149,65429,16180,516,61888,,,1.549618321,1.13740458,499.4580153,0.987548828,0.031494141,3.77734375,,,,
219,154,65441,16180,396,61816,,,1.671755725,1.175572519,499.5496183,0.987548828,0.024169922,3.772949219,,,,
212,128,65418,16196,508,61812,,,1.618320611,0.977099237,499.3740458,0.988525391,0.031005859,3.772705078,,,,
209,113,65439,16224,476,61856,,,1.595419847,0.86259542,499.5343511,0.990234375,0.029052734,3.775390625,,,,
221,115,65484,16232,508,61940,,,1.687022901,0.877862595,499.8778626,0.990722656,0.031005859,3.780517578,,,,
251,123,65499,16168,540,61732,,,1.916030534,0.938931298,499.9923664,0.986816406,0.032958984,3.767822266,,,,
509,71,21,16256,564,61704,,,3.885496183,0.541984733,0.160305344,0.9921875,0.034423828,3.766113281,,,,
298,13,118,16336,436,61696,,,2.27480916,0.099236641,0.900763359,0.997070313,0.026611328,3.765625,,,,
327,65478,194,16204,452,61792,,,2.496183206,499.8320611,1.480916031,0.989013672,0.027587891,3.771484375,,,,
315,65528,162,16092,504,61932,,,2.404580153,500.2137405,1.236641221,0.982177734,0.030761719,3.780029297,,,,
280,17,58,16144,512,61808,,,2.13740458,0.129770992,0.442748092,0.985351563,0.03125,3.772460938,,,,
231,65530,49,16292,416,62224,,,1.763358779,500.2290076,0.374045802,0.994384766,0.025390625,3.797851563,,,,
322,65481,224,16296,452,62068,,,2.458015267,499.8549618,1.709923664,0.994628906,0.027587891,3.788330078,,,,
314,4,100,16092,312,61984,,,2.396946565,0.030534351,0.763358779,0.982177734,0.019042969,3.783203125,,,,
217,158,65535,16084,372,61872,,,1.65648855,1.20610687,500.2671756,0.981689453,0.022705078,3.776367188,,,,
127,219,65182,16164,420,61784,,,0.969465649,1.671755725,497.5725191,0.986572266,0.025634766,3.770996094,,,,
169,206,65273,16288,512,61820,,,1.290076336,1.572519084,498.2671756,0.994140625,0.03125,3.773193359,,,,
222,126,65488,16224,492,61760,,,1.694656489,0.961832061,499.9083969,0.990234375,0.030029297,3.76953125,,,,
2,83,20,16184,384,61864,,,0.015267176,0.633587786,0.152671756,0.987792969,0.0234375,3.775878906,,,,
3,103,65469,16096,372,61788,,,0.022900763,0.786259542,499.7633588,0.982421875,0.022705078,3.771240234,,,,
197,154,65344,16372,412,61852,,,1.503816794,1.175572519,498.8091603,0.999267578,0.025146484,3.775146484,,,,
193,165,65322,16196,256,61808,,,1.473282443,1.259541985,498.6412214,0.988525391,0.015625,3.772460938,,,,
210,152,65417,16228,504,61804,,,1.603053435,1.160305344,499.3664122,0.990478516,0.030761719,3.772216797,,,,
220,133,65465,16248,404,61848,,,1.679389313,1.015267176,499.7328244,0.991699219,0.024658203,3.774902344,,,,
235,114,65473,16144,416,61788,,,1.79389313,0.870229008,499.7938931,0.985351563,0.025390625,3.771240234,,,,
212,150,65397,15940,456,61836,,,1.618320611,1.145038168,499.2137405,0.972900391,0.027832031,3.774169922,,,,
227,154,65382,16224,452,61860,,,1.732824427,1.175572519,499.0992366,0.990234375,0.027587891,3.775634766,,,,
188,142,65379,16224,492,61908,,,1.435114504,1.083969466,499.0763359,0.990234375,0.030029297,3.778564453,,,,
215,141,65443,16232,524,61872,,,1.641221374,1.076335878,499.5648855,0.990722656,0.031982422,3.776367188,,,,
232,94,65475,16176,428,61856,,,1.770992366,0.717557252,499.8091603,0.987304688,0.026123047,3.775390625,,,,
219,108,65453,16168,420,61828,,,1.671755725,0.824427481,499.6412214,0.986816406,0.025634766,3.773681641,,,,
217,130,65422,16220,380,61844,,,1.65648855,0.992366412,499.4045802,0.989990234,0.023193359,3.774658203,,,,
211,161,65396,16176,412,61780,,,1.610687023,1.229007634,499.2061069,0.987304688,0.025146484,3.770751953,,,,
181,167,65405,16216,416,61800,,,1.381679389,1.27480916,499.2748092,0.989746094,0.025390625,3.771972656,,,,
245,128,65374,16288,416,61752,,,1.870229008,0.977099237,499.0381679,0.994140625,0.025390625,3.769042969,,,,
188,139,65384,16216,392,61828,,,1.435114504,1.061068702,499.1145038,0.989746094,0.023925781,3.773681641,,,,
241,143,65422,16188,504,61844,,,1.839694656,1.091603053,499.4045802,0.988037109,0.030761719,3.774658203,,,,
225,118,65425,16156,468,61844,,,1.717557252,0.900763359,499.4274809,0.986083984,0.028564453,3.774658203,,,,
222,136,65434,16164,364,61920,,,1.694656489,1.038167939,499.4961832,0.986572266,0.022216797,3.779296875,,,,
229,125,65443,16172,460,61824,,,1.748091603,0.954198473,499.5648855,0.987060547,0.028076172,3.7734375,,,,
205,149,65433,16140,428,61912,,,1.564885496,1.13740458,499.4885496,0.985107422,0.026123047,3.778808594,,,,
258,133,65418,16160,440,61804,,,1.969465649,1.015267176,499.3740458,0.986328125,0.026855469,3.772216797,,,,
213,139,65358,16152,480,61832,,,1.625954198,1.061068702,498.9160305,0.985839844,0.029296875,3.773925781,,,,
222,134,65396,16192,432,61876,,,1.694656489,1.022900763,499.2061069,0.98828125,0.026367188,3.776611328,,,,
218,143,65376,16176,432,61896,,,1.664122137,1.091603053,499.0534351,0.987304688,0.026367188,3.777832031,,,,
216,133,65429,16248,512,61872,,,1.648854962,1.015267176,499.4580153,0.991699219,0.03125,3.776367188,,,,
225,143,65417,16180,420,61856,,,1.717557252,1.091603053,499.3664122,0.987548828,0.025634766,3.775390625,,,,
215,119,65468,16192,432,61828,,,1.641221374,0.908396947,499.7557252,0.98828125,0.026367188,3.773681641,,,,
221,131,65425,16168,392,61804,,,1.687022901,1,499.4274809,0.986816406,0.023925781,3.772216797,,,,
223,142,65413,16164,416,61836,,,1.702290076,1.083969466,499.3358779,0.986572266,0.025390625,3.774169922,,,,
198,158,65402,16188,428,61872,,,1.511450382,1.20610687,499.2519084,0.988037109,0.026123047,3.776367188,,,,
206,123,65403,16200,752,61864,,,1.572519084,0.938931298,499.259542,0.988769531,0.045898438,3.775878906,,,,
182,100,65408,16180,504,61812,,,1.389312977,0.763358779,499.2977099,0.987548828,0.030761719,3.772705078,,,,
230,136,65433,16200,452,61856,,,1.755725191,1.038167939,499.4885496,0.988769531,0.027587891,3.775390625,,,,
220,155,65446,16188,448,61820,,,1.679389313,1.183206107,499.5877863,0.988037109,0.02734375,3.773193359,,,,
196,141,65451,16184,504,61860,,,1.496183206,1.076335878,499.6259542,0.987792969,0.030761719,3.775634766,,,,
225,144,65438,16200,376,61892,,,1.717557252,1.099236641,499.5267176,0.988769531,0.022949219,3.777587891,,,,
192,143,65448,16176,448,61804,,,1.465648855,1.091603053,499.6030534,0.987304688,0.02734375,3.772216797,,,,
198,149,65416,16144,436,61836,,,1.511450382,1.13740458,499.3587786,0.985351563,0.026611328,3.774169922,,,,
221,113,65408,16228,448,61752,,,1.687022901,0.86259542,499.2977099,0.990478516,0.02734375,3.769042969,,,,
194,173,65432,16148,480,61848,,,1.480916031,1.320610687,499.480916,0.985595703,0.029296875,3.774902344,,,,
199,146,65391,16204,488,61812,,,1.519083969,1.114503817,499.1679389,0.989013672,0.029785156,3.772705078,,,,
217,158,65387,16164,440,61836,,,1.65648855,1.20610687,499.1374046,0.986572266,0.026855469,3.774169922,,,,
205,126,65419,16232,424,61860,,,1.564885496,0.961832061,499.3816794,0.990722656,0.025878906,3.775634766,,,,
218,145,65469,15892,480,61868,,,1.664122137,1.106870229,499.7633588,0.969970703,0.029296875,3.776123047,,,,
216,133,65442,16240,384,61836,,,1.648854962,1.015267176,499.5572519,0.991210938,0.0234375,3.774169922,,,,
200,158,65431,16212,444,61808,,,1.526717557,1.20610687,499.4732824,0.989501953,0.027099609,3.772460938,,,,
206,174,65422,16196,480,61880,,,1.572519084,1.328244275,499.4045802,0.988525391,0.029296875,3.776855469,,,,
237,145,65420,16228,452,61764,,,1.809160305,1.106870229,499.389313,0.990478516,0.027587891,3.769775391,,,,
223,137,65417,16220,436,61880,,,1.702290076,1.045801527,499.3664122,0.989990234,0.026611328,3.776855469,,,,
221,127,65418,16180,432,61844,,,1.687022901,0.969465649,499.3740458,0.987548828,0.026367188,3.774658203,,,,
180,139,65422,16160,472,61832,,,1.374045802,1.061068702,499.4045802,0.986328125,0.028808594,3.773925781,,,,
197,156,65421,16204,460,61776,,,1.503816794,1.190839695,499.3969466,0.989013672,0.028076172,3.770507813,,,,
201,114,65437,16184,480,61856,,,1.534351145,0.870229008,499.519084,0.987792969,0.029296875,3.775390625,,,,
233,138,65419,16148,456,61876,,,1.778625954,1.053435115,499.3816794,0.985595703,0.027832031,3.776611328,,,,
214,114,65386,16196,476,61808,,,1.633587786,0.870229008,499.129771,0.988525391,0.029052734,3.772460938,,,,
187,125,65430,16224,448,61860,,,1.427480916,0.954198473,499.4656489,0.990234375,0.02734375,3.775634766,,,,
195,166,65379,16204,460,61820,,,1.488549618,1.267175573,499.0763359,0.989013672,0.028076172,3.773193359,,,,
225,139,65381,16204,444,61780,,,1.717557252,1.061068702,499.0916031,0.989013672,0.027099609,3.770751953,,,,
211,99,65436,16220,404,61876,,,1.610687023,0.755725191,499.5114504,0.989990234,0.024658203,3.776611328,,,,
217,122,65431,16204,472,61848,,,1.65648855,0.93129771,499.4732824,0.989013672,0.028808594,3.774902344,,,,
209,118,65449,16172,352,61780,,,1.595419847,0.900763359,499.610687,0.987060547,0.021484375,3.770751953,,,,
213,171,65441,16156,416,61940,,,1.625954198,1.305343511,499.5496183,0.986083984,0.025390625,3.780517578,,,,
192,124,65394,16264,456,61856,,,1.465648855,0.946564885,499.1908397,0.992675781,0.027832031,3.775390625,,,,
198,163,65380,16220,452,61840,,,1.511450382,1.244274809,499.0839695,0.989990234,0.027587891,3.774414063,,,,
217,150,65430,16204,432,61832,,,1.65648855,1.145038168,499.4656489,0.989013672,0.026367188,3.773925781,,,,
204,152,65423,16216,500,61800,,,1.557251908,1.160305344,499.4122137,0.989746094,0.030517578,3.771972656,,,,
206,124,65450,16204,508,61832,,,1.572519084,0.946564885,499.6183206,0.989013672,0.031005859,3.773925781,,,,
241,109,65422,16176,408,61880,,,1.839694656,0.832061069,499.4045802,0.987304688,0.024902344,3.776855469,,,,
220,104,65401,16196,444,61904,,,1.679389313,0.79389313,499.2442748,0.988525391,0.027099609,3.778320313,,,,
244,140,65431,16180,424,61872,,,1.86259542,1.06870229,499.4732824,0.987548828,0.025878906,3.776367188,,,,
205,173,65425,16168,428,61916,,,1.564885496,1.320610687,499.4274809,0.986816406,0.026123047,3.779052734,,,,
224,152,65412,16172,396,61876,,,1.709923664,1.160305344,499.3282443,0.987060547,0.024169922,3.776611328,,,,
199,137,65420,16212,452,61996,,,1.519083969,1.045801527,499.389313,0.989501953,0.027587891,3.783935547,,,,
201,130,65431,16200,452,61788,,,1.534351145,0.992366412,499.4732824,0.988769531,0.027587891,3.771240234,,,,
222,167,65461,16168,472,61728,,,1.694656489,1.27480916,499.7022901,0.986816406,0.028808594,3.767578125,,,,
194,117,65413,16236,460,61792,,,1.480916031,0.893129771,499.3358779,0.990966797,0.028076172,3.771484375,,,,
214,126,65427,16224,412,61796,,,1.633587786,0.961832061,499.4427481,0.990234375,0.025146484,3.771728516,,,,
194,147,65413,16180,416,61960,,,1.480916031,1.122137405,499.3358779,0.987548828,0.025390625,3.781738281,,,,
204,162,65419,16216,448,61852,,,1.557251908,1.236641221,499.3816794,0.989746094,0.02734375,3.775146484,,,,
170,125,65410,16212,716,61836,,,1.297709924,0.954198473,499.3129771,0.989501953,0.043701172,3.774169922,,,,
212,122,65399,16220,452,61840,,,1.618320611,0.93129771,499.2290076,0.989990234,0.027587891,3.774414063,,,,
213,137,65392,16248,428,61820,,,1.625954198,1.045801527,499.1755725,0.991699219,0.026123047,3.773193359,,,,
220,127,65465,16204,388,61876,,,1.679389313,0.969465649,499.7328244,0.989013672,0.023681641,3.776611328,,,,
217,143,65425,16204,448,61772,,,1.65648855,1.091603053,499.4274809,0.989013672,0.02734375,3.770263672,,,,
204,112,65454,16232,432,61788,,,1.557251908,0.854961832,499.648855,0.990722656,0.026367188,3.771240234,,,,
214,127,65433,16176,416,61488,,,1.633587786,0.969465649,499.4885496,0.987304688,0.025390625,3.752929688,,,,
212,135,65412,16232,460,61900,,,1.618320611,1.030534351,499.3282443,0.990722656,0.028076172,3.778076172,,,,
247,166,65411,16244,440,61796,,,1.885496183,1.267175573,499.3206107,0.991455078,0.026855469,3.771728516,,,,
240,127,65403,16212,424,61860,,,1.832061069,0.969465649,499.259542,0.989501953,0.025878906,3.775634766,,,,
233,109,65413,16248,440,61732,,,1.778625954,0.832061069,499.3358779,0.991699219,0.026855469,3.767822266,,,,
226,147,65439,16196,492,61848,,,1.72519084,1.122137405,499.5343511,0.988525391,0.030029297,3.774902344,,,,
226,136,65429,16236,440,61924,,,1.72519084,1.038167939,499.4580153,0.990966797,0.026855469,3.779541016,,,,
208,149,65409,16176,456,61500,,,1.58778626,1.13740458,499.3053435,0.987304688,0.027832031,3.753662109,,,,
209,158,65414,16156,364,61872,,,1.595419847,1.20610687,499.3435115,0.986083984,0.022216797,3.776367188,,,,
190,147,65413,16204,452,61900,,,1.450381679,1.122137405,499.3358779,0.989013672,0.027587891,3.778076172,,,,
205,111,65376,16216,440,61896,,,1.564885496,0.847328244,499.0534351,0.989746094,0.026855469,3.777832031,,,,
226,184,65405,16176,432,61824,,,1.72519084,1.404580153,499.2748092,0.987304688,0.026367188,3.7734375,,,,
208,172,65415,16172,488,61900,,,1.58778626,1.312977099,499.351145,0.987060547,0.029785156,3.778076172,,,,
185,122,65415,16188,488,61900,,,1.41221374,0.93129771,499.351145,0.988037109,0.029785156,3.778076172,,,,
207,131,65424,16240,428,61780,,,1.580152672,1,499.4198473,0.991210938,0.026123047,3.770751953,,,,
229,126,65443,16236,356,61832,,,1.748091603,0.961832061,499.5648855,0.990966797,0.021728516,3.773925781,,,,
203,132,65404,16160,380,61888,,,1.549618321,1.007633588,499.2671756,0.986328125,0.023193359,3.77734375,,,,
195,168,65384,16280,384,61800,,,1.488549618,1.282442748,499.1145038,0.993652344,0.0234375,3.771972656,,,,
173,172,65322,16236,436,61840,,,1.320610687,1.312977099,498.6412214,0.990966797,0.026611328,3.774414063,,,,
