2 0 498 1704 58216 14248 0 0 0 0.0284235233005 1.32912598519
2 3 498 1732 58028 14280 0 0 0 0.0289748526881 1.32780304499
2 2 497 1600 57880 14324 0 0 0 0.0268274502406 1.32674338675
3 2 497 1480 57636 14400 0 0 0 0.0249074658311 1.32472622993
3 2 497 1472 58032 14196 0 0 0 0.0246338395776 1.32964698301
3 2 499 1296 57984 14228 0 0 0 0.0217036414028 1.32921452236
2 2 499 1376 57992 14108 0 0 0 0.0230509049334 1.33106750646
2 2 499 1352 57996 14144 0 0 0 0.0226442876368 1.33053798884
2 2 499 1212 58152 13984 0 0 0 0.0202614781876 1.33395188188
1 2 499 1132 58060 14032 0 0 0 0.0189491834926 1.33292078488
1 3 499 1072 57956 13912 0 0 0 0.0179839250245 1.33453687055
2 1 499 1020 57948 14244 0 0 0 0.0170915045152 1.32917480929
3 0 498 1124 58000 14328 0 0 0 0.0188115276208 1.3278954934
4 0 498 1360 58312 14224 0 0 0 0.0226545732228 1.33048975866
4 499 497 1368 58104 14100 0 0 0 0.0228759587472 1.33165407506
5 0 494 1484 58228 14252 0 0 0 0.0247502257345 1.32950549721
5 1 496 1460 58056 14240 0 0 0 0.024419299094 1.32905203631
5 1 495 1308 57692 14344 0 0 0 0.0219987094759 1.32613558868
7 497 495 1240 57628 14360 0 0 0 0.0208758320642 1.32571251862
7 497 496 1292 57828 14428 0 0 0 0.0216741990885 1.32535008304
8 496 495 1324 57848 14380 0 0 0 0.0222079387134 1.32616223529
8 495 495 1380 57920 14272 0 0 0 0.0231298728973 1.32811727749
8 495 495 1312 57916 14048 0 0 0 0.0220115736015 1.3318372319
8 496 496 1524 58404 13884 0 0 0 0.0253811792325 1.33605399052
6 496 497 1284 58484 13936 0 0 0 0.0213535194716 1.3359164844
5 494 497 1664 58468 14088 0 0 0 0.0276611070597 1.33276865285
4 496 497 1648 58556 14172 0 0 0 0.0273474290296 1.33179771477
4 498 497 1800 58588 14104 0 0 0 0.0298608230069 1.33271464114
3 499 497 1704 58292 14296 0 0 0 0.0283831782225 1.32865819615
5 497 495 1508 58100 14476 0 0 0 0.0251799575932 1.32534253032
6 497 493 1452 57860 14556 0 0 0 0.0243319456287 1.32316407789
5 495 493 1444 57996 14536 0 0 0 0.0241465450282 1.32405690618
8 493 492 1460 58120 14232 0 0 0 0.0243947185389 1.32943710428
8 494 493 1604 58252 14100 0 0 0 0.0267563068267 1.33183798345
7 494 494 1564 58152 14304 0 0 0 0.0261106197668 1.32822659472
6 495 495 1572 58024 14268 0 0 0 0.0263024586152 1.32827920773
6 495 495 1716 58312 14176 0 0 0 0.0285872526751 1.33064160931
6 494 495 1732 58076 14524 0 0 0 0.0289238959144 1.32406969935
7 493 495 1604 58000 14556 0 0 0 0.0268169230019 1.32348053843
9 492 493 1528 58028 14508 0 0 0 0.0255402460217 1.32450038181
11 490 492 1452 58140 14336 0 0 0 0.024243184768 1.32785282534
12 488 490 1620 58448 14252 0 0 0 0.0269214527891 1.33014146639
12 488 490 1600 58620 14048 0 0 0 0.02653667067 1.33412219261
11 489 490 1552 58468 14232 0 0 0 0.0257856317745 1.33066277256
11 489 491 1712 58484 14244 0 0 0 0.0284338953879 1.33023978179
10 489 492 1836 58500 14348 0 0 0 0.0304717713591 1.32839359877
9 489 492 2120 58420 14560 0 0 0 0.03519727581 1.32406993576
11 493 492 2084 58412 14436 0 0 0 0.0346216907407 1.32609725771
8 490 493 1996 58372 14504 0 0 0 0.033173212441 1.32504874353
10 487 491 1952 58312 14492 0 0 0 0.0324754372918 1.3250935545
11 487 491 2104 58552 14468 0 0 0 0.0348705359227 1.3261040292
11 486 490 2104 58496 14156 0 0 0 0.0349449344541 1.33085187768
12 487 491 2204 58752 14516 0 0 0 0.0364024139449 1.3259079191
11 488 491 2252 58888 14296 0 0 0 0.0371455727708 1.32981264627
10 490 492 2412 58948 14280 0 0 0 0.0397462641967 1.32988885492
9 491 492 2464 58776 14408 0 0 0 0.0406939024549 1.32704826016
9 490 492 2388 58684 14356 0 0 0 0.0395063969011 1.32770692566
11 492 493 2352 58548 14432 0 0 0 0.0389848863009 1.32605240632
9 493 493 2504 58676 14548 0 0 0 0.0413972152626 1.32432774128
8 493 494 2552 58780 14488 0 0 0 0.0421295859571 1.32556076842
8 492 496 2668 58804 14596 0 0 0 0.0440064061511 1.32362872868
7 494 496 2792 58928 14584 0 0 0 0.0459598721323 1.32395226485
6 494 496 2704 58844 14608 0 0 0 0.0445687706039 1.32349737554
6 495 496 2608 58968 14556 0 0 0 0.0429121775944 1.32508691616
8 494 494 2332 58784 14612 0 0 0 0.0384800975848 1.32420255142
11 491 490 2160 58776 14360 0 0 0 0.0356845074138 1.32858111394
14 488 487 2044 59028 14104 0 0 0 0.0336668500923 1.33389627267
17 486 486 2052 59220 13804 0 0 0 0.0337330054952 1.33936061599
15 485 486 2252 59172 13908 0 0 0 0.0370319682199 1.33704399472
14 484 487 2428 59008 14100 0 0 0 0.0399989493792 1.33291954812
12 485 490 2504 58824 14452 0 0 0 0.0413148302577 1.32643661039
10 487 492 2796 58892 14564 0 0 0 0.0460557385461 1.32410902607
7 490 495 2992 58784 14892 0 0 0 0.0492995806095 1.31793061524
7 491 497 2964 58572 14864 0 0 0 0.0490103300064 1.31758128343
4 491 500 3064 58652 15144 0 0 0 0.0505383887728 1.31321566328
4 491 1 3196 58904 15108 0 0 0 0.0525082890776 1.3144049243
