2 496 498 3620 63860 15756 0 0 0 0.0549806378415 1.3228500467 76.1789978163 3.15175630938
2 498 499 3600 63816 15732 0 0 0 0.0547177229464 1.32309634378 76.1901278832 3.13668475489
2 497 0 3804 63920 15984 0 0 0 0.057670144259 1.3191966379 75.9989102322 3.3059318365
3 495 499 4060 63924 15904 0 0 0 0.0615561468335 1.31945204186 76.0672939758 3.5286963153
3 494 498 4140 64096 15336 0 0 0 0.0627351078168 1.32786009618 76.5828567745 3.59628006593
1 493 496 4000 64228 15440 0 0 0 0.060479207114 1.32739031241 76.5217386122 3.46696091736
1 493 496 3976 64092 15472 0 0 0 0.0602306552964 1.32652691678 76.4670494774 3.452712724
1 492 496 4040 63800 16116 0 0 0 0.0613174872992 1.31603684198 75.8619938847 3.51501519549
1 492 496 3920 63612 16412 0 0 0 0.059598969138 1.31150865286 75.5713952994 3.41650141556
3 493 497 4080 63724 16140 0 0 0 0.0619867463725 1.31526060178 75.8254707714 3.5533803653
3 494 498 3616 63904 15844 0 0 0 0.0548668609274 1.32176580545 76.1137853021 3.1452340659
3 496 497 3936 64216 15420 0 0 0 0.0595285319589 1.32786457379 76.5361833862 3.41246361548
3 495 498 4124 64032 15280 0 0 0 0.0625645467174 1.32848365342 76.617314496 3.58650267807
2 494 498 4260 64228 15316 0 0 0 0.0644279082596 1.32815769508 76.6264107685 3.69331958176
1 492 498 4320 64232 15420 0 0 0 0.0653050776653 1.3264667893 76.5394253781 3.74360317826
0 492 496 4532 64168 15724 0 0 0 0.068490301226 1.32109916307 76.2699727159 3.92619561168
0 493 495 4488 64200 15736 0 0 0 0.0677926776908 1.32122716928 76.2664698639 3.88620445361
0 493 495 4404 64156 15464 0 0 0 0.0666351544764 1.32523264549 76.4868502459 3.81984961967
0 495 494 4468 64148 15432 0 0 0 0.0676161833881 1.32539528464 76.5122504814 3.87608694582
0 498 494 4396 64108 15596 0 0 0 0.0665301320194 1.32322513644 76.3655825188 3.81382922404
0 499 494 4388 63920 15736 0 0 0 0.0665596190267 1.32057762649 76.2084231702 3.81551956204
1 1 495 4596 63816 16080 0 0 0 0.0697234639365 1.31449524093 75.895810221 3.9968864677
2 3 495 4308 63680 16076 0 0 0 0.0654990612127 1.3151575801 75.8701920442 3.75472325423
3 3 495 4276 63784 15888 0 0 0 0.0649595152692 1.31834549484 76.051357235 3.72379386894
4 4 495 4344 64048 15528 0 0 0 0.0658193917044 1.32416990234 76.4107179766 3.77308614866
3 4 496 4516 64188 15208 0 0 0 0.0683538815033 1.32849765135 76.7096419508 3.9183753728
2 3 497 4356 64116 15472 0 0 0 0.0659478757634 1.32516448888 76.4719443407 3.78045147688
2 1 498 4108 63856 16044 0 0 0 0.0623122374385 1.31702962994 75.9347133293 3.57203908883
3 499 497 4312 64000 15896 0 0 0 0.0652953222366 1.31891114215 76.0899932047 3.74304394987
4 499 497 4260 64048 15688 0 0 0 0.0645132281264 1.32223380644 76.275540943 3.69821052954
4 0 497 4108 63760 15768 0 0 0 0.0624635497653 1.32059405772 76.1479224955 3.58071304387
4 0 498 4124 64168 15556 0 0 0 0.0623785746931 1.32506436331 76.4116403623 3.57584186139
4 1 498 4160 64256 15460 0 0 0 0.0628618462768 1.32661010088 76.5105481708 3.60354532797
4 0 498 4184 64248 15716 0 0 0 0.0631734198367 1.32286936505 76.293208972 3.62140623268
4 498 498 4032 63984 15976 0 0 0 0.0610627476275 1.31875583369 76.0191521557 3.50041228438
7 499 497 3996 63892 15928 0 0 0 0.0606113734031 1.31922033501 76.040292426 3.47453732884
9 499 497 4200 63948 15820 0 0 0 0.0636701785167 1.32021763737 76.1432703427 3.64988284491
8 498 496 4096 63984 15916 0 0 0 0.0620431477391 1.319376442 76.0697641261 3.55661356466
8 497 496 4156 63960 15572 0 0 0 0.0630502322993 1.3239488884 76.3554245645 3.61434452671
8 498 497 4028 64504 15416 0 0 0 0.06066078214 1.32862774323 76.5976691939 3.47736967682
8 499 498 4092 64108 15836 0 0 0 0.0618880516416 1.32099137178 76.1631429003 3.54772270557
8 497 498 4016 63892 16312 0 0 0 0.0608274223358 1.31368617346 75.7163814959 3.4869222995
9 495 498 4080 64080 15984 0 0 0 0.0616991191773 1.31883133261 76.0326010136 3.53689218214
10 494 498 4092 64304 15744 0 0 0 0.0617310674013 1.32302286074 76.2811800188 3.53872360899
10 495 499 4188 64520 15212 0 0 0 0.0630940190877 1.33095943059 76.7724668806 3.61685459738
11 495 0 4192 64608 15124 0 0 0 0.0630919057451 1.33249754726 76.8639089133 3.61673345036
11 496 1 4384 64604 15392 0 0 0 0.0659162576718 1.32795803581 76.6378817771 3.77863897482
12 498 3 4292 64396 15664 0 0 0 0.0646714089033 1.32373791982 76.367317028 3.70727821739
12 498 4 4376 64028 16012 0 0 0 0.0662063631416 1.31713173522 75.9980733112 3.79526922468
12 499 3 4392 63976 16036 0 0 0 0.0664925383335 1.31653348353 75.9668721255 3.81167417198
13 0 2 4488 64052 15828 0 0 0 0.0679173661355 1.31937775383 76.1582227164 3.89335219885
12 498 1 4776 64424 15556 0 0 0 0.0719384819629 1.32338446537 76.4638088741 4.12386202335
11 497 0 4784 64576 15580 0 0 0 0.0718927516725 1.32357520155 76.474464148 4.12124054174
11 499 0 4724 64304 15892 0 0 0 0.0711973222698 1.3184654507 76.1567710542 4.08137516196
9 499 0 4604 64724 15956 0 0 0 0.0689555842928 1.31963343256 76.1899953731 3.9528678894
12 499 1 4536 64620 15812 0 0 0 0.0680780763219 1.32152916053 76.2890211205 3.90256488469
13 499 0 4588 64732 15600 0 0 0 0.0687954400602 1.32468853456 76.4892251741 3.94368764676
11 500 499 4408 64544 15592 0 0 0 0.0662876903412 1.32483924021 76.4579139426 3.79993129345
11 499 498 4244 64444 15800 0 0 0 0.0638743006186 1.32218358396 76.2629511686 3.6615841119
12 499 498 4320 64208 15860 0 0 0 0.065225526408 1.32017023234 76.1637336576 3.73904291511
12 499 497 4132 64160 16048 0 0 0 0.0623956954472 1.31803757502 75.995559369 3.57682330589
13 500 498 4228 64180 15980 0 0 0 0.0638386320044 1.31872005342 76.0569415828 3.65953941426
14 0 498 4272 64428 16092 0 0 0 0.0642418270129 1.31791004218 76.0148483228 3.68265250392
18 3 500 4572 64464 15952 0 0 0 0.0687382611141 1.31884732306 76.1396273028 3.94040987278
19 3 499 4432 64456 15796 0 0 0 0.0666848627725 1.3215587556 76.2687752769 3.82269913983
19 2 498 4476 64724 15556 0 0 0 0.0671393109533 1.32572828697 76.5244474799 3.84875030942
19 4 497 4448 64916 15244 0 0 0 0.0666061551 1.33088861152 76.8238136906 3.81818723503
18 2 497 4452 65020 15244 0 0 0 0.0665651015455 1.33124155491 76.844221725 3.81583384655
17 2 498 4576 64904 15448 0 0 0 0.0684808735656 1.32747870092 76.6508165889 3.92565517255
16 1 498 4452 64868 15776 0 0 0 0.0665892242575 1.3232780582 76.3696629082 3.81721667718
17 1 499 4604 64516 15820 0 0 0 0.0691981884928 1.32075727877 76.260983646 3.96677513653
18 2 499 4336 65004 15936 0 0 0 0.0646947692266 1.3219937941 76.2640305144 3.7086173442
18 4 498 4356 64964 15812 0 0 0 0.0650585265425 1.3235004202 76.3591220524 3.72946967441
18 5 498 4228 64524 15688 0 0 0 0.0635852568077 1.32411544467 76.3733022877 3.64501472146
18 5 498 4132 64800 15744 0 0 0 0.0618836732694 1.32469682501 76.3825783505 3.54747171608
17 4 498 4180 64908 15636 0 0 0 0.0625262698033 1.32642556627 76.4945797524 3.58430846006
17 2 497 4180 64980 15456 0 0 0 0.06250001642 1.32920608103 76.6592401341 3.58280348905
17 0 497 4248 65192 15352 0 0 0 0.0633415903184 1.33115361869 76.7878275925 3.63104657876
15 499 497 4208 65352 15324 0 0 0 0.0626074785612 1.33226168812 76.8424238667 3.58896373918
13 498 498 4096 65364 15524 0 0 0 0.0608931613208 1.32993606006 76.6786128561 3.49069077635
17 497 499 4140 65440 15376 0 0 0 0.0615091714995 1.33210389978 76.8163827969 3.52600346175
15 497 499 4392 68 15632 0 0 0 0.273898198145 0.00418787043633 0.249364418147 15.7011705943
14 496 499 4532 140 15408 0 0 0 0.286054322532 0.00871671944941 0.520850003889 16.3980184891
12 496 499 4480 156 15456 0 0 0 0.282110113346 0.00969384444795 0.578569585164 16.1719173256
11 498 500 4556 236 15372 0 0 0 0.288103079523 0.0147186227009 0.88001559067 16.5154631573
10 500 0 4796 236 15792 0 0 0 0.294815017137 0.0142984090817 0.85661445228 16.9002239123
10 1 0 4932 296 16064 0 0 0 0.297838781004 0.0176129602414 1.05616489466 17.0735606945
10 4 500 5228 376 15988 0 0 0 0.315953811029 0.0223492068899 1.34789640538 18.1120019061
10 7 498 5352 604 15780 0 0 0 0.326765902285 0.0362323243097 2.19311214516 18.7318033157
9 11 497 5224 904 15148 0 0 0 0.331544543488 0.0563574465229 3.41697037108 19.0057381618
7 13 498 4756 1248 14892 0 0 0 0.308115165688 0.0796621009107 4.79281660503 17.6626528102
5 14 0 4540 768 15388 0 0 0 0.286558199695 0.0478325735176 2.85865464891 16.4269031672
2 13 0 4396 688 15576 0 0 0 0.274819867851 0.042484347539 2.53042316113 15.7540051634
1 14 0 4248 616 15800 0 0 0 0.262459343703 0.0376325113139 2.23381180978 15.0454400849
1 14 0 4208 508 15676 0 0 0 0.262121989349 0.0312879861248 1.85703186929 15.0261013003
0 15 1 4048 200 15948 0 0 0 0.248556596358 0.012154704928 0.718859240998 14.2484673072
0 17 1 3316 65440 15552 0 0 0 0.0492594270568 1.33242143596 76.6703624723 2.82378881218
499 16 4 3032 65368 15332 0 0 0 0.0451273772513 1.3361106842 76.83889255 2.58691971504
498 13 7 3192 65236 15680 0 0 0 0.0475392346254 1.33025746785 76.5236632034 2.72517905496
499 11 7 3480 65256 16104 0 0 0 0.0517289527304 1.32348662481 76.1760426905 2.96535397818
0 8 6 3524 65256 16204 0 0 0 0.0523631226078 1.3219450408 76.0932689965 3.00170766542
1 5 5 3216 65320 15408 0 0 0 0.047882797058 1.33433599943 76.766329323 2.7448737167
499 4 9 2868 424 14568 0 0 0 0.194303775378 0.0285489917712 1.66796216957 11.1384329834
496 4 11 3312 424 14992 0 0 0 0.217341396052 0.0276088684389 1.62081478248 12.4590609202
493 3 11 3816 320 15320 0 0 0 0.244067248093 0.0202656489434 1.19721161477 13.9911161327
492 3 10 3840 65520 15344 0 0 0 0.0570023123839 1.33391826898 76.8585082438 3.26764848061
491 498 11 3336 65208 15044 0 0 0 0.0498086755372 1.33874129459 77.0477801343 2.85527439385
490 496 12 3152 65164 14872 0 0 0 0.0471228090252 1.34160197015 77.1830367949 2.70130752374
485 495 16 3336 65272 15012 0 0 0 0.0497677043641 1.33941414573 77.0867820715 2.85292572788
484 497 16 4528 65332 15808 0 0 0 0.0672620086437 1.32422338456 76.4366575251 3.85578393499
485 499 12 5292 200 15636 0 0 0 0.326323384708 0.0121152855077 0.733201775057 18.7064360661
486 1 10 5596 356 15520 0 0 0 0.345973532918 0.0215749610511 1.3146949242 19.8328776832
485 0 8 5572 588 15472 0 0 0 0.345444602449 0.0357408550927 2.1775331295 19.8025568283
483 2 8 5400 580 15476 0 0 0 0.335500694434 0.0353704031691 2.14738009499 19.2325238848
480 5 8 5228 152 15552 0 0 0 0.324280261095 0.00926395224623 0.560255810518 18.5893143303
478 10 8 4572 65080 15540 0 0 0 0.068224924053 1.32685044178 76.6090517819 3.9109829075
475 15 8 3348 64532 14868 0 0 0 0.0505137291298 1.33887925633 77.0646847442 2.89569147878
474 20 12 3432 64476 15096 0 0 0 0.0517811763266 1.33514914483 76.8614647803 2.96834768751
471 30 13 4308 64976 14896 0 0 0 0.0645351522777 1.33652941211 77.1269439588 3.69946732802
469 39 13 4940 65316 15168 0 0 0 0.0735390372794 1.33125491164 76.9652412467 4.215613602
467 41 14 4896 64956 15504 0 0 0 0.0731837099115 1.3255324619 76.614387752 4.19524451722
464 42 15 3196 64172 15324 0 0 0 0.0484038086035 1.33153491647 76.6083630188 2.77474062058
461 46 24 2628 63920 16248 0 0 0 0.0398256455768 1.31877493948 75.7763004893 2.28299879103
459 45 26 3084 64024 16460 0 0 0 0.046618539988 1.31496314772 75.6203452352 2.67240038148
456 40 25 2844 64256 15776 0 0 0 0.0429574564644 1.32631134111 76.2443605873 2.46252935146
452 34 28 1504 64452 16072 0 0 0 0.0226379815793 1.32539104692 76.0366127002 1.29771868926
448 32 28 1044 64160 16848 0 0 0 0.015736947882 1.31352939374 75.3248700352 0.902118031451
449 26 25 1060 64060 16508 0 0 0 0.0160221294277 1.3180900791 75.5878283582 0.918466018151
449 16 18 708 64672 15148 0 0 0 0.0106586580519 1.34047360428 76.8563306454 0.611005875589
444 8 17 892 64992 14780 0 0 0 0.013382266801 1.34679332385 77.2272643485 0.767136313431
440 3 11 1252 64684 15000 0 0 0 0.0188530596829 1.3421622846 76.9830977167 1.08074864424
436 499 7 2100 63924 16136 0 0 0 0.0318416258639 1.32153664051 75.8715390067 1.82531613233
436 484 9 2676 61124 19956 0 0 0 0.0415939420242 1.25258441788 71.9554531549 2.3843661033
442 463 4 1592 60996 18948 0 0 0 0.0249199760683 1.26860595287 72.7798382792 1.42853365997
440 452 10 2392 62208 16868 0 0 0 0.0370945071712 1.3034831841 74.8667257061 2.12643671682
428 451 13 3560 63788 16296 0 0 0 0.054020590267 1.31502725074 75.7074794462 3.09672173505
415 460 17 3876 64568 15788 0 0 0 0.0582458869629 1.32414463438 76.2984670413 3.33893619532
399 481 20 3892 64980 15332 0 0 0 0.0582287356953 1.33200784561 76.7628187478 3.33795300164
388 10 23 4504 64288 15476 0 0 0 0.0680088592942 1.32514312576 76.5035516825 3.8985970296
379 28 25 4732 63820 16868 0 0 0 0.0715620387053 1.30288659897 75.2330808964 4.10228247355
382 46 20 5744 62304 17068 0 0 0 0.0886837667673 1.28942072886 74.7177279172 5.08378280832
396 45 15 5288 59972 19332 0 0 0 0.0837258667516 1.24827284028 72.1698383863 4.79957197939
395 25 12 2428 59776 17784 0 0 0 0.0389122033911 1.27909124152 73.4689404144 2.23063586318
396 17 14 2084 60880 16040 0 0 0 0.0330895750945 1.31111199225 75.2779241846 1.89685462325
392 10 14 2688 61152 14864 0 0 0 0.0426864516844 1.32863471587 76.3769763818 2.4469940456
380 493 17 2692 61424 12896 0 0 0 0.042865128282 1.35952101362 78.1825720523 2.45723665311
360 470 18 3008 62448 11160 0 0 0 0.0473813665854 1.38778106705 79.9082173602 2.7161292947
336 450 19 2068 63748 8028 0 0 0 0.0321749076135 1.44147753009 82.8643434005 1.84442145555
307 442 24 2360 63804 6868 0 0 0 0.0367592666295 1.45746416842 83.8987480899 2.10721910615
292 461 17 4056 63944 7684 0 0 0 0.0628943642868 1.43574230385 83.1899314323 3.60540941771
285 488 495 5864 62012 7896 0 0 0 0.0935312732015 1.41350317219 82.7855340231 5.36166534276
282 16 467 5752 59652 8948 0 0 0 0.0950715899993 1.39432857268 81.5103688004 5.44996375792
293 50 447 4064 57804 12356 0 0 0 0.0686453317676 1.34946074418 77.9737477079 3.93508271279
318 77 438 4132 53232 17080 0 0 0 0.0737769125629 1.25194473456 72.2472875235 4.22924976475
333 62 435 2868 50128 20732 0 0 0 0.052821044984 1.17527845585 67.5651836997 3.02795799271
350 22 442 1460 49296 21080 0 0 0 0.027224960022 1.1658421237 66.8813415828 1.56066649808
366 472 465 616 48420 21980 0 0 0 0.0115837989093 1.14451910011 65.6178461999 0.664039427922
376 426 484 64384 49936 19492 0 0 0 0.876497305323 0.638569856133 68.7121618825 50.245068458
379 405 17 65028 51620 16064 0 0 0 0.877222807843 0.656584030084 72.7508855527 50.2866577745
371 413 47 536 53680 13788 0 0 0 0.00967086433551 1.31919397221 75.6330171119 0.554380758087
363 433 74 728 54620 12548 0 0 0 0.0129893386605 1.34461490761 77.1008689588 0.744611770348
362 447 91 2392 55544 11668 0 0 0 0.0421201710639 1.35955880068 78.176138136 2.41453209921
367 469 91 4156 56216 10848 0 0 0 0.072462854649 1.36701779642 79.117994286 4.15392160409
376 485 76 5724 56868 10244 0 0 0 0.0987376500448 1.36730233994 79.8289233127 5.66012006626
394 4 51 7472 57564 9640 0 0 0 0.127328016393 1.36200295289 80.5339626481 7.29905826456
413 22 24 9656 57632 8160 0 0 0 0.164394108374 1.35485666265 81.9827338499 9.42386608512
420 19 499 6584 56992 3736 0 0 0 0.114770961126 1.43874152444 86.2931994444 6.5792270709
409 2 495 1624 56112 3632 0 0 0 0.0288736500641 1.50001119437 86.3403138752 1.65517739221
403 493 492 4524 55988 5488 0 0 0 0.0802449379255 1.44444064028 84.4445039205 4.60002828872
397 486 485 5248 55308 4696 0 0 0 0.0942664121179 1.44414913111 85.1900525268 5.40380706408
384 471 485 3832 54700 5508 0 0 0 0.069589811785 1.44873945451 84.2927332108 3.98922487939
377 471 489 3460 53824 6044 0 0 0 0.0637954057567 1.44212092012 83.6353865385 3.6570614765
374 477 2 2496 52696 6432 0 0 0 0.0469824819734 1.44060997663 83.0830998958 2.69326329784
377 494 16 2920 52320 8412 0 0 0 0.0550470664036 1.40222061633 80.9071799463 3.15556431613
383 14 23 3480 51512 10408 0 0 0 0.0661223921562 1.36088955678 78.6170284379 3.79045560131
399 28 28 4592 50724 11356 0 0 0 0.0881135346248 1.33384380944 77.4200548103 5.05109434155
418 36 25 5124 50328 10696 0 0 0 0.0992606120661 1.33936442801 78.0412482479 5.69009878086
432 36 17 4636 50036 9852 0 0 0 0.090658653232 1.35652806716 78.9010513096 5.19699286043
447 31 14 3584 50168 8616 0 0 0 0.070293121756 1.3868892343 80.2956308495 4.02954201149
458 27 14 3004 50060 8728 0 0 0 0.0590474829977 1.38845579963 80.1504836402 3.38488756038
468 27 12 4120 50468 8632 0 0 0 0.0802943581549 1.38349527036 80.3348286221 4.6028612955
475 28 9 4088 50368 7292 0 0 0 0.0801531234981 1.40632269648 81.8037405775 4.59476504129
476 17 9 3280 51024 7548 0 0 0 0.0635059303622 1.41087959026 81.6266214917 3.6404673456
474 6 6 4140 51056 8308 0 0 0 0.0798645064316 1.39095297526 80.7986115358 4.57822011391
478 5 1 3936 50800 8592 0 0 0 0.0762472248665 1.38686285379 80.4409740724 4.3708600242
485 3 496 3512 50376 9208 0 0 0 0.068472300664 1.37760691541 79.681910891 3.92516373233
493 498 490 2952 50148 9336 0 0 0 0.0578069442435 1.37796854546 79.4943367125 3.31377387383
0 494 488 3088 49952 10416 0 0 0 0.0604439533317 1.35664053245 78.2611263371 3.46493999991
15 496 484 2972 49740 10796 0 0 0 0.0583248989167 1.34936502738 77.7934120838 3.343465543
28 496 483 1968 49924 10436 0 0 0 0.0385667596634 1.36119840837 78.2326966213 2.2108333565
39 494 484 2364 50148 10112 0 0 0 0.046177518262 1.36660231672 78.6394392177 2.64711888126
46 487 490 2096 50412 9368 0 0 0 0.0408548474154 1.38262591318 79.5131847868 2.34199762254
52 485 500 1908 50436 9420 0 0 0 0.0371699453517 1.38249004058 79.4609638468 2.13076119851
59 489 7 2200 50920 9608 0 0 0 0.0424303736423 1.3795896828 79.3548251011 2.43231441261
67 490 15 2208 50288 8816 0 0 0 0.0432206139729 1.39200128859 80.097115472 2.47761481373
74 499 11 3088 50764 7784 0 0 0 0.060055443613 1.4073063226 81.3235647718 3.44266874215
90 22 9 2744 51148 10856 0 0 0 0.0524310997186 1.35527448565 78.05655253 3.00560444247
97 23 10 4260 49232 12152 0 0 0 0.0838110139263 1.314968758 76.1733721345 4.80445302762
110 19 8 3924 48616 13672 0 0 0 0.0775442881793 1.28616255255 74.3304097138 4.44521397206
127 1 2 3200 48956 12592 0 0 0 0.0632199698935 1.31138978175 75.6139216589 3.62407470727
140 496 2 2332 50920 10552 0 0 0 0.0448145440713 1.36167184941 78.3321857455 2.56898660281
149 2 10 2156 51836 9124 0 0 0 0.0409401121055 1.3918665365 80.0578303131 2.34688540732
153 29 28 4348 51844 6900 0 0 0 0.0829431970951 1.41476313975 82.4607705203 4.75470556596
158 59 28 432 51076 7436 0 0 0 0.00836955307137 1.4259846955 81.7581251185 0.479783297085
162 70 34 3624 49956 11916 0 0 0 0.0704474084723 1.32646029167 76.6227804719 4.03838647294
183 67 25 5056 50344 12780 0 0 0 0.0970358748294 1.30429285735 75.794569266 5.56256607302
192 48 19 5040 49896 13656 0 0 0 0.0971205438096 1.28693995537 74.7314768173 5.56741970883
203 20 13 3752 50208 14384 0 0 0 0.0717159376986 1.28294505699 74.0511573322 4.11110470884
214 491 11 2312 51884 12608 0 0 0 0.0432737750149 1.32859083648 76.3803774374 2.480662262
219 478 13 8 53876 8612 0 0 0 0.000146627655564 1.41228867919 80.9592275028 0.00840540700687
218 491 17 63972 56168 6064 0 0 0 0.847390777811 0.718314863778 83.8806333054 48.5765414032
211 21 19 972 57636 6644 0 0 0 0.0167519464624 1.4548169043 83.4665574824 0.960302663447
212 50 18 4360 58004 8892 0 0 0 0.0741629841364 1.4016905001 81.3256504109 4.25138125623
206 45 14 4596 56600 11692 0 0 0 0.0793554447324 1.35237813558 78.368169336 4.54903823307
202 18 12 3304 55404 14524 0 0 0 0.0576216503643 1.30816170272 75.3488106042 3.30315193171
209 495 8 2948 55168 16280 0 0 0 0.0512069632789 1.27943331654 73.596053474 2.93543101599
222 472 496 3652 56616 15564 0 0 0 0.0621173105251 1.29559030403 74.6666823163 3.56086493456
233 469 481 4828 59316 13780 0 0 0 0.0791177127678 1.32943385443 76.9603361831 4.53541028605
240 487 463 4944 61204 11948 0 0 0 0.0791169683087 1.36258915977 78.9939155531 4.53536761005
246 16 438 4672 62864 8088 0 0 0 0.0735785250254 1.42329416665 82.7106056387 4.21787723075
237 45 439 64628 62792 3056 0 0 0 0.799214984444 0.770431992835 87.2579280456 45.8148717197
198 51 490 58052 62028 9052 0 0 0 0.747044176066 0.812502489738 81.738640165 42.8241884369
180 59 11 62360 61328 16692 0 0 0 0.775876458907 0.759766199154 74.8122193827 44.4769944596
203 76 0 3156 60552 19104 0 0 0 0.0496644900359 1.26129874494 72.5264165647 2.84700898295
217 56 493 2912 60384 18788 0 0 0 0.046014769159 1.26576552675 72.7537698092 2.63778931485
219 18 489 1732 61316 19264 0 0 0 0.0269418955165 1.26523252469 72.59534885 1.54443987037
204 7 480 2456 62776 19116 0 0 0 0.0374090093253 1.27291693386 73.1009752178 2.14446550272
218 3 456 3628 64968 16220 0 0 0 0.0541269409169 1.32033773883 76.0205578467 3.10281826912
219 6 440 1992 2164 10724 0 0 0 0.180108335458 0.195853447933 11.4143206078 10.3246816505
210 10 439 64840 3824 7400 0 0 0 1.44303150485 0.0585286482832 27.34182649 82.7215512336
189 31 457 63200 1856 11788 0 0 0 1.38417666735 0.0288611953293 8.95220387158 79.3477070457
181 46 464 62264 1236 14028 0 0 0 1.34836705108 0.0193631275247 5.03785290768 77.2949264953
178 58 466 63400 540 13976 0 0 0 1.35366795322 0.0083174595167 2.21379677079 77.598799866
173 61 467 65064 2208 12528 0 0 0 1.3777155005 0.0333113729765 10.0005259745 78.9773216845
159 69 468 1084 3772 12656 0 0 0 0.0818993810006 0.288659231366 16.6046032393 4.69486897455
147 65 477 2432 4564 12372 0 0 0 0.182375073121 0.347298785183 20.2591627064 10.4546220261
132 62 484 3124 2700 15188 0 0 0 0.199811299081 0.172398114645 10.0853857936 11.4541509028
123 46 496 1088 1424 17188 0 0 0 0.0630003641958 0.0824953626551 4.73845539613 3.61148584562
126 15 2 24 1816 17064 0 0 0 0.00139857115397 0.106023707087 6.07779809246 0.0801728686987
119 0 8 65240 1128 18076 0 0 0 1.30000688195 0.0166607295326 3.57262008918 74.5226875005
125 481 6 63912 2236 16472 0 0 0 1.31634105783 0.0338655611387 7.73431448228 75.4590415316
121 472 6 64508 4272 13848 0 0 0 1.34981144183 0.0646589483606 17.1532823266 77.3777259648
113 473 7 64368 4752 13988 0 0 0 1.34519278358 0.072016947389 18.7731564075 77.1129621161
106 471 6 63920 4868 14592 0 0 0 1.33463334891 0.0741116044723 18.458440775 76.5076442052
97 455 7 65228 6048 13396 0 0 0 1.34916529984 0.0905767836917 24.3104558363 77.340685978
89 448 4 752 6552 12140 0 0 0 0.0544577072781 0.494103730269 28.3702725584 3.12177939811
77 456 498 2296 6476 12692 0 0 0 0.159764183431 0.465320792986 27.0463259766 9.15845637502
74 476 491 1184 5608 14944 0 0 0 0.0740424046207 0.357977322853 20.5799225537 4.24446905469
77 479 485 608 5152 15592 0 0 0 0.0370085573169 0.318905302595 18.2941652549 2.12150965511
80 480 486 248 4560 16940 0 0 0 0.0141357430301 0.262925497433 15.073703948 0.810329218284
83 465 1 65488 4884 18088 0 0 0 1.29214494918 0.0717634310093 15.1179478474 74.0720034562
85 463 499 1280 6992 12332 0 0 0 0.0900476330446 0.513490655372 29.5673681854 5.16196622549
71 2 499 1424 7608 15068 0 0 0 0.0841621117485 0.465782393403 26.8033036778 4.82457965437
62 15 1 1384 7732 15828 0 0 0 0.0784056583569 0.452906278684 26.0487790367 4.49459188033
57 20 5 952 7892 17072 0 0 0 0.050573884087 0.43242580801 24.8226184716 2.89913985212
58 497 8 65240 8680 19004 0 0 0 1.26087581323 0.127050075886 24.5608095334 72.2795052168
71 466 8 64372 9632 21124 0 0 0 1.22465738652 0.141224623093 24.5241969951 70.2032896729
58 456 14 62684 8920 21460 0 0 0 1.21575806377 0.13382529523 22.5820051747 69.6931374133
63 428 21 62992 8116 21952 0 0 0 1.21505945325 0.121070548872 20.3004383066 69.6530896767
68 410 25 63996 7540 20952 0 0 0 1.23594881762 0.111507132889 19.8023302381 70.8505691631
78 408 26 64992 8216 19264 0 0 0 1.25906471248 0.120615060244 23.1097218059 72.1756841552
76 405 19 2132 9340 15692 0 0 0 0.116223580364 0.532877625428 30.7770383341 6.66249823745
72 413 15 5740 9048 13988 0 0 0 0.331814422641 0.539254108961 32.91309606 19.0212089412
59 430 5 7384 9492 12260 0 0 0 0.444453742622 0.585614999779 37.767082772 25.4782400229
50 453 495 8148 9020 9484 0 0 0 0.556824899551 0.624945206419 43.5856676482 31.9198987004
37 488 474 7484 8772 7744 0 0 0 0.569024993645 0.683538540784 48.5862789745 32.6192671516
25 27 469 6224 7764 10288 0 0 0 0.449872430832 0.573345327718 37.0593877569 25.7888654617
22 34 471 4316 5860 12504 0 0 0 0.302929377327 0.41701947977 25.1228750072 17.3653783181
26 27 469 2672 5912 10120 0 0 0 0.22414895819 0.514160214326 30.3083985564 12.8493033358
22 25 472 2144 6604 8564 0 0 0 0.195713335613 0.642251377796 37.6561635925 11.2192357995
16 30 484 1536 7272 9560 0 0 0 0.127187405326 0.644164669857 37.2780380367 7.29099775754
10 38 469 724 6900 10644 0 0 0 0.0570142242646 0.574092826933 32.9701410735 3.26833132727
3 24 472 200 6812 11120 0 0 0 0.015335492986 0.549553375064 31.5071888618 0.879104693465
496 11 477 65392 7200 10568 0 0 0 1.37768044011 0.108269872429 34.2840649555 78.9753118534
489 13 474 65304 6500 13744 0 0 0 1.34205912558 0.0970944457655 25.3238804451 76.93332567
